Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
139.5,139.75,52,E3,0.25,0,36,2.5,Bratsjer,Str
139.75,140.0,52,E3,0.25,0,36,2.75,Bratsjer,Str
140.0,140.5,51,D#3,0.5,0,36,3.0,Bratsjer,Str
141.0,141.5,56,G#3,0.5,0,36,4.0,Bratsjer,Str
141.5,142.0,55,G3,0.5,0,36,4.5,Bratsjer,Str
142.0,142.5,54,F#3,0.5,0,37,1.0,Bratsjer,Str
143.0,143.5,59,B3,0.5,0,37,2.0,Bratsjer,Str
144.0,144.5,71,B4,0.5,0,37,3.0,Bratsjer,Str
145.0,145.5,71,B4,0.5,0,37,4.0,Bratsjer,Str
146.0,146.5,71,B4,0.5,0,38,1.0,Bratsjer,Str
146.5,147.0,74,D5,0.5,0,38,1.5,Bratsjer,Str
147.0,147.5,78,F#5,0.5,0,38,2.0,Bratsjer,Str
147.5,148.0,83,B5,0.5,0,38,2.5,Bratsjer,Str
156.0,158.25,64,E4,2.25,0,40,3.0,Bratsjer,Str
158.25,158.5,64,E4,0.25,0,41,1.25,Bratsjer,Str
158.5,158.75,62,D4,0.25,0,41,1.5,Bratsjer,Str
158.75,159.0,61,C#4,0.25,0,41,1.75,Bratsjer,Str
159.0,159.25,59,B3,0.25,0,41,2.0,Bratsjer,Str
159.25,159.5,57,A3,0.25,0,41,2.25,Bratsjer,Str
159.5,159.75,55,G3,0.25,0,41,2.5,Bratsjer,Str
159.75,160.0,54,F#3,0.25,0,41,2.75,Bratsjer,Str
160.0,162.25,52,E3,2.25,0,41,3.0,Bratsjer,Str
162.25,162.5,50,D3,0.25,0,42,1.25,Bratsjer,Str
162.5,162.75,49,C#3,0.25,0,42,1.5,Bratsjer,Str
162.75,163.0,50,D3,0.25,0,42,1.75,Bratsjer,Str
163.0,163.25,49,C#3,0.25,0,42,2.0,Bratsjer,Str
163.25,163.5,50,D3,0.25,0,42,2.25,Bratsjer,Str
163.5,163.75,49,C#3,0.25,0,42,2.5,Bratsjer,Str
163.75,164.0,50,D3,0.25,0,42,2.75,Bratsjer,Str
164.0,164.5,49,C#3,0.5,0,42,3.0,Bratsjer,Str
164.5,164.75,52,E3,0.25,0,42,3.5,Bratsjer,Str
164.75,165.0,52,E3,0.25,0,42,3.75,Bratsjer,Str
165.0,165.5,50,D3,0.5,0,42,4.0,Bratsjer,Str
165.5,166.0,55,G3,0.5,0,42,4.5,Bratsjer,Str
166.0,166.5,54,F#3,0.5,0,43,1.0,Bratsjer,Str
166.5,166.75,57,A3,0.25,0,43,1.5,Bratsjer,Str
166.75,167.0,57,A3,0.25,0,43,1.75,Bratsjer,Str
167.0,167.5,62,D4,0.5,0,43,2.0,Bratsjer,Str
167.5,168.0,54,F#3,0.5,0,43,2.5,Bratsjer,Str
168.0,168.5,59,B3,0.5,0,43,3.0,Bratsjer,Str
168.5,168.75,50,D3,0.25,0,43,3.5,Bratsjer,Str
168.75,169.0,50,D3,0.25,0,43,3.75,Bratsjer,Str
169.0,169.5,55,G3,0.5,0,43,4.0,Bratsjer,Str
169.5,170.0,49,C#3,0.5,0,43,4.5,Bratsjer,Str
170.0,170.25,54,F#3,0.25,0,44,1.0,Bratsjer,Str
170.25,170.5,53,E#3,0.25,0,44,1.25,Bratsjer,Str
170.5,170.75,54,F#3,0.25,0,44,1.5,Bratsjer,Str
170.75,171.0,53,E#3,0.25,0,44,1.75,Bratsjer,Str
171.0,171.25,54,F#3,0.25,0,44,2.0,Bratsjer,Str
171.25,171.5,53,E#3,0.25,0,44,2.25,Bratsjer,Str
171.5,171.75,54,F#3,0.25,0,44,2.5,Bratsjer,Str
171.75,172.0,53,E#3,0.25,0,44,2.75,Bratsjer,Str
172.0,172.5,54,F#3,0.5,0,44,3.0,Bratsjer,Str
172.5,172.75,54,F#3,0.25,0,44,3.5,Bratsjer,Str
172.75,173.0,54,F#3,0.25,0,44,3.75,Bratsjer,Str
173.0,173.5,54,F#3,0.5,0,44,4.0,Bratsjer,Str
173.5,174.0,54,F#3,0.5,0,44,4.5,Bratsjer,Str
174.0,174.5,54,F#3,0.5,0,45,1.0,Bratsjer,Str
175.0,175.5,61,C#4,0.5,0,45,2.0,Bratsjer,Str
176.0,176.5,57,A3,0.5,0,45,3.0,Bratsjer,Str
177.0,177.5,54,F#3,0.5,0,45,4.0,Bratsjer,Str
177.5,178.0,53,E#3,0.5,0,45,4.5,Bratsjer,Str
178.0,180.5,54,F#3,2.5,0,46,1.0,Bratsjer,Str
180.5,180.75,59,B3,0.25,0,46,3.5,Bratsjer,Str
180.75,181.0,59,B3,0.25,0,46,3.75,Bratsjer,Str
181.0,181.5,57,A3,0.5,0,46,4.0,Bratsjer,Str
181.5,182.0,62,D4,0.5,0,46,4.5,Bratsjer,Str
182.0,182.5,61,C#4,0.5,0,47,1.0,Bratsjer,Str
182.5,182.75,64,E4,0.25,0,47,1.5,Bratsjer,Str
182.75,183.0,64,E4,0.25,0,47,1.75,Bratsjer,Str
183.0,183.5,69,A4,0.5,0,47,2.0,Bratsjer,Str
183.5,184.0,61,C#4,0.5,0,47,2.5,Bratsjer,Str
184.0,184.5,66,F#4,0.5,0,47,3.0,Bratsjer,Str
184.5,184.75,57,A3,0.25,0,47,3.5,Bratsjer,Str
184.75,185.0,57,A3,0.25,0,47,3.75,Bratsjer,Str
185.0,185.5,62,D4,0.5,0,47,4.0,Bratsjer,Str
185.5,186.0,56,G#3,0.5,0,47,4.5,Bratsjer,Str
186.0,186.25,61,C#4,0.25,0,48,1.0,Bratsjer,Str
186.25,186.5,60,B#3,0.25,0,48,1.25,Bratsjer,Str
186.5,186.75,61,C#4,0.25,0,48,1.5,Bratsjer,Str
186.75,187.0,60,B#3,0.25,0,48,1.75,Bratsjer,Str
187.0,187.25,61,C#4,0.25,0,48,2.0,Bratsjer,Str
187.25,187.5,60,B#3,0.25,0,48,2.25,Bratsjer,Str
187.5,187.75,61,C#4,0.25,0,48,2.5,Bratsjer,Str
187.75,188.0,60,B#3,0.25,0,48,2.75,Bratsjer,Str
188.0,188.5,61,C#4,0.5,0,48,3.0,Bratsjer,Str
188.5,188.75,57,A3,0.25,0,48,3.5,Bratsjer,Str
188.75,189.0,57,A3,0.25,0,48,3.75,Bratsjer,Str
189.0,189.5,56,G#3,0.5,0,48,4.0,Bratsjer,Str
189.5,190.0,54,F#3,0.5,0,48,4.5,Bratsjer,Str
190.0,190.5,52,E3,0.5,0,49,1.0,Bratsjer,Str
190.5,190.75,61,C#4,0.25,0,49,1.5,Bratsjer,Str
190.75,191.0,61,C#4,0.25,0,49,1.75,Bratsjer,Str
191.0,191.5,56,G#3,0.5,0,49,2.0,Bratsjer,Str
191.5,192.0,57,A3,0.5,0,49,2.5,Bratsjer,Str
192.0,192.5,52,E3,0.5,0,49,3.0,Bratsjer,Str
192.5,192.75,54,F#3,0.25,0,49,3.5,Bratsjer,Str
192.75,193.0,54,F#3,0.25,0,49,3.75,Bratsjer,Str
193.0,193.5,49,C#3,0.5,0,49,4.0,Bratsjer,Str
196.25,196.5,76,E5,0.25,0,50,3.25,Bratsjer,Str
196.5,196.75,76,E5,0.25,0,50,3.5,Bratsjer,Str
196.75,197.0,76,E5,0.25,0,50,3.75,Bratsjer,Str
197.0,197.25,76,E5,0.25,0,50,4.0,Bratsjer,Str
197.25,197.5,73,C#5,0.25,0,50,4.25,Bratsjer,Str
197.5,197.75,76,E5,0.25,0,50,4.5,Bratsjer,Str
197.75,198.0,76,E5,0.25,0,50,4.75,Bratsjer,Str
198.0,198.25,75,D#5,0.25,0,51,1.0,Bratsjer,Str
198.25,198.5,75,D#5,0.25,0,51,1.25,Bratsjer,Str
198.5,198.75,72,B#4,0.25,0,51,1.5,Bratsjer,Str
198.75,199.0,72,B#4,0.25,0,51,1.75,Bratsjer,Str
199.0,199.25,66,F#4,0.25,0,51,2.0,Bratsjer,Str
199.25,199.5,66,F#4,0.25,0,51,2.25,Bratsjer,Str
199.5,199.75,63,D#4,0.25,0,51,2.5,Bratsjer,Str
199.75,200.0,63,D#4,0.25,0,51,2.75,Bratsjer,Str
200.0,200.25,61,C#4,0.25,0,51,3.0,Bratsjer,Str
200.25,200.5,52,E3,0.25,0,51,3.25,Bratsjer,Str
200.5,200.75,52,E3,0.25,0,51,3.5,Bratsjer,Str
200.75,201.0,52,E3,0.25,0,51,3.75,Bratsjer,Str
201.0,201.25,52,E3,0.25,0,51,4.0,Bratsjer,Str
201.25,201.5,52,E3,0.25,0,51,4.25,Bratsjer,Str
201.5,201.75,52,E3,0.25,0,51,4.5,Bratsjer,Str
201.75,202.0,52,E3,0.25,0,51,4.75,Bratsjer,Str
202.0,202.25,51,D#3,0.25,0,52,1.0,Bratsjer,Str
202.25,202.5,51,D#3,0.25,0,52,1.25,Bratsjer,Str
202.5,202.75,51,D#3,0.25,0,52,1.5,Bratsjer,Str
202.75,203.0,48,B#2,0.25,0,52,1.75,Bratsjer,Str
203.0,203.25,48,B#2,0.25,0,52,2.0,Bratsjer,Str
203.25,203.5,48,B#2,0.25,0,52,2.25,Bratsjer,Str
203.5,203.75,48,B#2,0.25,0,52,2.5,Bratsjer,Str
203.75,204.0,54,F#3,0.25,0,52,2.75,Bratsjer,Str
204.0,204.25,52,E3,0.25,0,52,3.0,Bratsjer,Str
204.25,204.5,76,E5,0.25,0,52,3.25,Bratsjer,Str
204.5,204.75,76,E5,0.25,0,52,3.5,Bratsjer,Str
204.75,205.0,76,E5,0.25,0,52,3.75,Bratsjer,Str
205.0,205.25,76,E5,0.25,0,52,4.0,Bratsjer,Str
205.25,205.5,73,C#5,0.25,0,52,4.25,Bratsjer,Str
205.5,205.75,76,E5,0.25,0,52,4.5,Bratsjer,Str
205.75,206.0,76,E5,0.25,0,52,4.75,Bratsjer,Str
206.0,206.25,75,D#5,0.25,0,53,1.0,Bratsjer,Str
206.25,206.5,75,D#5,0.25,0,53,1.25,Bratsjer,Str
206.5,206.75,72,B#4,0.25,0,53,1.5,Bratsjer,Str
206.75,207.0,72,B#4,0.25,0,53,1.75,Bratsjer,Str
207.0,207.25,66,F#4,0.25,0,53,2.0,Bratsjer,Str
207.25,207.5,66,F#4,0.25,0,53,2.25,Bratsjer,Str
207.5,207.75,63,D#4,0.25,0,53,2.5,Bratsjer,Str
207.75,208.0,63,D#4,0.25,0,53,2.75,Bratsjer,Str
208.0,208.25,61,C#4,0.25,0,53,3.0,Bratsjer,Str
208.25,208.5,52,E3,0.25,0,53,3.25,Bratsjer,Str
208.5,208.75,52,E3,0.25,0,53,3.5,Bratsjer,Str
208.75,209.0,52,E3,0.25,0,53,3.75,Bratsjer,Str
209.0,209.25,52,E3,0.25,0,53,4.0,Bratsjer,Str
209.25,209.5,52,E3,0.25,0,53,4.25,Bratsjer,Str
209.5,209.75,52,E3,0.25,0,53,4.5,Bratsjer,Str
209.75,210.0,52,E3,0.25,0,53,4.75,Bratsjer,Str
210.0,210.25,51,D#3,0.25,0,54,1.0,Bratsjer,Str
210.25,210.5,51,D#3,0.25,0,54,1.25,Bratsjer,Str
210.5,210.75,51,D#3,0.25,0,54,1.5,Bratsjer,Str
210.75,211.0,48,B#2,0.25,0,54,1.75,Bratsjer,Str
211.0,211.25,48,B#2,0.25,0,54,2.0,Bratsjer,Str
211.25,211.5,48,B#2,0.25,0,54,2.25,Bratsjer,Str
211.5,211.75,48,B#2,0.25,0,54,2.5,Bratsjer,Str
211.75,212.0,54,F#3,0.25,0,54,2.75,Bratsjer,Str
212.0,212.5,52,E3,0.5,0,54,3.0,Bratsjer,Str
214.25,214.5,57,A3,0.25,0,55,1.25,Bratsjer,Str
214.5,214.75,57,A3,0.25,0,55,1.5,Bratsjer,Str
214.75,215.0,57,A3,0.25,0,55,1.75,Bratsjer,Str
215.0,215.25,57,A3,0.25,0,55,2.0,Bratsjer,Str
215.25,215.5,57,A3,0.25,0,55,2.25,Bratsjer,Str
215.5,215.75,57,A3,0.25,0,55,2.5,Bratsjer,Str
215.75,216.0,57,A3,0.25,0,55,2.75,Bratsjer,Str
216.0,216.5,57,A3,0.5,0,55,3.0,Bratsjer,Str
216.5,217.0,57,A3,0.5,0,55,3.5,Bratsjer,Str
217.0,217.5,57,A3,0.5,0,55,4.0,Bratsjer,Str
218.25,218.5,52,E3,0.25,0,56,1.25,Bratsjer,Str
218.5,218.75,52,E3,0.25,0,56,1.5,Bratsjer,Str
218.75,219.0,52,E3,0.25,0,56,1.75,Bratsjer,Str
219.0,219.25,52,E3,0.25,0,56,2.0,Bratsjer,Str
219.25,219.5,52,E3,0.25,0,56,2.25,Bratsjer,Str
219.5,219.75,52,E3,0.25,0,56,2.5,Bratsjer,Str
219.75,220.0,52,E3,0.25,0,56,2.75,Bratsjer,Str
220.0,220.5,52,E3,0.5,0,56,3.0,Bratsjer,Str
220.5,221.0,52,E3,0.5,0,56,3.5,Bratsjer,Str
221.0,221.5,52,E3,0.5,0,56,4.0,Bratsjer,Str
222.25,222.5,61,C#4,0.25,0,57,1.25,Bratsjer,Str
222.5,222.75,61,C#4,0.25,0,57,1.5,Bratsjer,Str
222.75,223.0,61,C#4,0.25,0,57,1.75,Bratsjer,Str
223.0,223.25,61,C#4,0.25,0,57,2.0,Bratsjer,Str
223.25,223.5,61,C#4,0.25,0,57,2.25,Bratsjer,Str
223.5,223.75,61,C#4,0.25,0,57,2.5,Bratsjer,Str
223.75,224.0,61,C#4,0.25,0,57,2.75,Bratsjer,Str
224.0,224.5,61,C#4,0.5,0,57,3.0,Bratsjer,Str
224.5,225.0,61,C#4,0.5,0,57,3.5,Bratsjer,Str
225.0,225.5,61,C#4,0.5,0,57,4.0,Bratsjer,Str
226.25,226.5,56,G#3,0.25,0,58,1.25,Bratsjer,Str
226.25,226.5,59,B3,0.25,0,58,1.25,Bratsjer,Str
226.5,226.75,56,G#3,0.25,0,58,1.5,Bratsjer,Str
226.5,226.75,59,B3,0.25,0,58,1.5,Bratsjer,Str
226.75,227.0,56,G#3,0.25,0,58,1.75,Bratsjer,Str
226.75,227.0,59,B3,0.25,0,58,1.75,Bratsjer,Str
227.0,227.25,56,G#3,0.25,0,58,2.0,Bratsjer,Str
227.0,227.25,59,B3,0.25,0,58,2.0,Bratsjer,Str
227.25,227.5,56,G#3,0.25,0,58,2.25,Bratsjer,Str
227.25,227.5,59,B3,0.25,0,58,2.25,Bratsjer,Str
227.5,227.75,56,G#3,0.25,0,58,2.5,Bratsjer,Str
227.5,227.75,59,B3,0.25,0,58,2.5,Bratsjer,Str
227.75,228.0,56,G#3,0.25,0,58,2.75,Bratsjer,Str
227.75,228.0,59,B3,0.25,0,58,2.75,Bratsjer,Str
228.0,228.5,51,D#3,0.5,0,58,3.0,Bratsjer,Str
228.0,228.5,56,G#3,0.5,0,58,3.0,Bratsjer,Str
228.5,229.0,51,D#3,0.5,0,58,3.5,Bratsjer,Str
228.5,229.0,56,G#3,0.5,0,58,3.5,Bratsjer,Str
229.0,229.5,51,D#3,0.5,0,58,4.0,Bratsjer,Str
229.0,229.5,56,G#3,0.5,0,58,4.0,Bratsjer,Str
229.5,229.75,75,D#5,0.25,0,58,4.5,Bratsjer,Str
229.75,230.0,75,D#5,0.25,0,58,4.75,Bratsjer,Str
230.0,230.25,73,C#5,0.25,0,59,1.0,Bratsjer,Str
230.25,230.5,73,C#5,0.25,0,59,1.25,Bratsjer,Str
230.5,230.75,67,F##4,0.25,0,59,1.5,Bratsjer,Str
230.75,231.0,67,F##4,0.25,0,59,1.75,Bratsjer,Str
231.0,231.25,67,F##4,0.25,0,59,2.0,Bratsjer,Str
231.25,231.5,67,F##4,0.25,0,59,2.25,Bratsjer,Str
231.5,231.75,58,A#3,0.25,0,59,2.5,Bratsjer,Str
231.75,232.0,58,A#3,0.25,0,59,2.75,Bratsjer,Str
232.0,232.25,56,G#3,0.25,0,59,3.0,Bratsjer,Str
232.25,232.5,56,G#3,0.25,0,59,3.25,Bratsjer,Str
232.5,232.75,56,G#3,0.25,0,59,3.5,Bratsjer,Str
232.75,233.0,56,G#3,0.25,0,59,3.75,Bratsjer,Str
233.0,233.25,56,G#3,0.25,0,59,4.0,Bratsjer,Str
233.25,233.5,59,B3,0.25,0,59,4.25,Bratsjer,Str
233.5,233.75,58,A#3,0.25,0,59,4.5,Bratsjer,Str
233.75,234.0,56,G#3,0.25,0,59,4.75,Bratsjer,Str
234.0,234.25,55,F##3,0.25,0,60,1.0,Bratsjer,Str
234.25,234.5,56,G#3,0.25,0,60,1.25,Bratsjer,Str
234.5,234.75,55,F##3,0.25,0,60,1.5,Bratsjer,Str
234.75,235.0,52,E3,0.25,0,60,1.75,Bratsjer,Str
235.0,235.25,51,D#3,0.25,0,60,2.0,Bratsjer,Str
235.25,235.5,52,E3,0.25,0,60,2.25,Bratsjer,Str
235.5,236.0,51,D#3,0.5,0,60,2.5,Bratsjer,Str
236.25,236.5,71,B4,0.25,0,60,3.25,Bratsjer,Str
236.5,236.75,71,B4,0.25,0,60,3.5,Bratsjer,Str
236.75,237.0,71,B4,0.25,0,60,3.75,Bratsjer,Str
237.0,237.25,71,B4,0.25,0,60,4.0,Bratsjer,Str
237.25,237.5,68,G#4,0.25,0,60,4.25,Bratsjer,Str
237.5,237.75,71,B4,0.25,0,60,4.5,Bratsjer,Str
237.75,238.0,71,B4,0.25,0,60,4.75,Bratsjer,Str
238.0,238.25,73,C#5,0.25,0,61,1.0,Bratsjer,Str
238.25,238.5,73,C#5,0.25,0,61,1.25,Bratsjer,Str
238.5,238.75,67,F##4,0.25,0,61,1.5,Bratsjer,Str
238.75,239.0,67,F##4,0.25,0,61,1.75,Bratsjer,Str
239.0,239.25,67,F##4,0.25,0,61,2.0,Bratsjer,Str
239.25,239.5,67,F##4,0.25,0,61,2.25,Bratsjer,Str
239.5,239.75,58,A#3,0.25,0,61,2.5,Bratsjer,Str
239.75,240.0,58,A#3,0.25,0,61,2.75,Bratsjer,Str
240.0,240.25,56,G#3,0.25,0,61,3.0,Bratsjer,Str
240.25,240.5,56,G#3,0.25,0,61,3.25,Bratsjer,Str
240.5,240.75,56,G#3,0.25,0,61,3.5,Bratsjer,Str
240.75,241.0,56,G#3,0.25,0,61,3.75,Bratsjer,Str
241.0,241.25,56,G#3,0.25,0,61,4.0,Bratsjer,Str
241.25,241.5,59,B3,0.25,0,61,4.25,Bratsjer,Str
241.5,241.75,58,A#3,0.25,0,61,4.5,Bratsjer,Str
241.75,242.0,56,G#3,0.25,0,61,4.75,Bratsjer,Str
242.0,242.25,55,F##3,0.25,0,62,1.0,Bratsjer,Str
242.25,242.5,56,G#3,0.25,0,62,1.25,Bratsjer,Str
242.5,242.75,55,F##3,0.25,0,62,1.5,Bratsjer,Str
242.75,243.0,52,E3,0.25,0,62,1.75,Bratsjer,Str
243.0,243.25,51,D#3,0.25,0,62,2.0,Bratsjer,Str
243.25,243.5,52,E3,0.25,0,62,2.25,Bratsjer,Str
243.5,244.0,51,D#3,0.5,0,62,2.5,Bratsjer,Str
246.25,246.5,63,D#4,0.25,0,63,1.25,Bratsjer,Str
246.5,246.75,63,D#4,0.25,0,63,1.5,Bratsjer,Str
