onset,offset,role,instrument
124,130,rhythm,timpani
129,175,mel,violin1
129,165,mel+rhythm,violin2
129,165,mel,viola
135,142,mel,bassoon1
135,142,mel,bassoon2
135,142,rhythm,horn1
135,142,rhythm,horn2
135,142,rhythm,piccolotrumpet1
135,142,rhythm,piccolotrumpet2
135,142,rhythm,timpani
135,142,mel,violoncello
135,142,mel,doublebass
147,154,mel,bassoon1
147,154,mel,bassoon2
147,154,rhythm,horn1
147,154,rhythm,horn2
147,154,rhythm,piccolotrumpet1
147,154,rhythm,piccolotrumpet2
147,154,mel,violoncello
147,154,mel,doublebass
159,165,mel,bassoon1
159,165,mel,bassoon2
159,175,rhythm,horn1
159,175,rhythm,horn2
159,175,rhythm,piccolotrumpet1
159,175,rhythm,piccolotrumpet2
159,175,rhythm,timpani
159,165,mel,violoncello
159,165,mel,doublebass
165,175,mel+harm,bassoon1
165,175,mel+harm,bassoon2
165,175,mel,violin2
165,175,mel+harm,viola
165,175,mel+harm,violoncello
165,175,mel+harm,doublebass
177,201,mel,oboe2
180,201,mel,bassoon1
183,201,mel,oboe1
189,196,mel,flute
201,213,mel,flute
201,213,harm,oboe1
201,213,harm,oboe2
201,213,mel+harm,bassoon1
201,213,mel+harm,bassoon2
201,213,rhythm,horn1
201,213,rhythm,horn2
201,213,rhythm,piccolotrumpet1
201,213,rhythm,piccolotrumpet2
201,213,rhythm,timpani
201,213,mel,violin1
201,213,mel,violin2
201,213,rhythm,viola
201,213,rhythm,violoncello
201,213,rhythm,doublebass
213,225,rhythm+harm,flute
213,225,rhythm+harm,oboe1
213,225,rhythm+harm,oboe2
213,225,rhythm+harm,bassoon1
213,225,rhythm+harm,bassoon2
213,225,rhythm+harm,horn1
213,225,rhythm+harm,horn2
213,225,rhythm+harm,piccolotrumpet1
213,225,rhythm+harm,piccolotrumpet2
213,225,rhythm+harm,timpani
213,225,mel,violin1
213,225,rhythm,violin2
213,225,rhythm,viola
213,225,rhythm+harm,violoncello
213,225,rhythm+harm,doublebass
225,247,mel,oboe1
225,240,mel,oboe2
225,247,rhythm,horn1
225,247,rhythm,horn2
225,247,rhythm,piccolotrumpet1
225,247,rhythm,piccolotrumpet2
225,247,rhythm,timpani
225,247,mel,violin1
225,240,mel,violin2
225,247,rhythm,violoncello
225,247,rhythm,doublebass
228,240,mel,bassoon1
228,247,mel,bassoon2
228,247,mel,viola
239,247,mel,flute
240,247,harm,oboe2
240,247,harm,bassoon1
240,247,rhythm,violin2
247,253,mel,horn1
247,253,mel,horn2
247,253,mel,violin1
247,253,mel,violin2
247,253,mel,viola
247,253,mel,violoncello
247,253,mel,doublebass
253,304,mel,flute
253,307,mel,oboe1
253,304,mel,oboe2
253,259,mel,bassoon1
253,259,mel,bassoon2
253,259,mel,horn1
253,259,mel,horn2
253,259,mel,piccolotrumpet1
253,259,mel,piccolotrumpet2
253,259,rhythm,timpani
258,304,mel,violin1
258,294,mel+rhythm,violin2
258,294,mel,viola
264,271,mel,bassoon1
264,271,mel,bassoon2
264,271,rhythm,horn1
264,271,rhythm,horn2
264,271,rhythm,piccolotrumpet1
264,271,rhythm,piccolotrumpet2
264,271,rhythm,timpani
264,271,mel,violoncello
264,271,mel,doublebass
276,283,mel,bassoon1
276,283,mel,bassoon2
276,283,rhythm,horn1
276,283,rhythm,horn2
276,283,rhythm,piccolotrumpet1
276,283,rhythm,piccolotrumpet2
276,283,mel,violoncello
276,283,mel,doublebass
288,294,mel,bassoon1
288,294,mel,bassoon2
288,304,rhythm,horn1
288,304,rhythm,horn2
288,304,rhythm,piccolotrumpet1
288,304,rhythm,piccolotrumpet2
288,304,rhythm,timpani
288,294,mel,violoncello
288,294,mel,doublebass
294,304,mel+harm,bassoon1
294,304,mel+harm,bassoon2
294,304,mel,violin2
294,304,mel+harm,viola
294,304,mel+harm,violoncello
294,304,mel+harm,doublebass
306,330,mel,oboe2
309,330,mel,bassoon1
312,330,mel,oboe1
318,325,mel,flute
330,342,mel,flute
330,342,harm,oboe1
330,342,harm,oboe2
330,342,mel+harm,bassoon1
330,342,mel+harm,bassoon2
330,342,rhythm,horn1
330,342,rhythm,horn2
330,342,rhythm,piccolotrumpet1
330,342,rhythm,piccolotrumpet2
330,342,rhythm,timpani
330,342,mel,violin1
330,342,mel,violin2
330,342,rhythm,viola
330,342,rhythm,violoncello
330,342,rhythm,doublebass
342,354,rhythm+harm,flute
342,354,rhythm+harm,oboe1
342,354,rhythm+harm,oboe2
342,354,rhythm+harm,bassoon1
342,354,rhythm+harm,bassoon2
342,354,rhythm+harm,horn1
342,354,rhythm+harm,horn2
342,354,rhythm+harm,piccolotrumpet1
342,354,rhythm+harm,piccolotrumpet2
342,354,rhythm+harm,timpani
342,354,mel,violin1
342,354,rhythm,violin2
342,354,rhythm,viola
342,354,rhythm+harm,violoncello
342,354,rhythm+harm,doublebass
354,358,harm,flute
354,358,harm,bassoon1
354,358,harm,bassoon2
354,358,harm,horn2
359,366,mel,oboe1
359,366,mel,violin1
361,364,rhythm+harm,violin2
361,364,rhythm+harm,viola
361,364,rhythm+harm,violoncello
361,364,rhythm+harm,doublebass
366,370,harm,flute
366,370,harm,bassoon1
366,370,harm,bassoon2
366,370,harm,horn2
371,378,mel,oboe1
371,378,mel,violin1
374,376,rhythm+harm,violin2
374,376,rhythm+harm,viola
374,376,rhythm+harm,violoncello
374,376,rhythm+harm,doublebass
354,358,harm,flute
354,358,harm,bassoon1
354,358,harm,bassoon2
354,358,harm,horn2
359,366,mel,oboe1
359,366,mel,violin1
361,364,rhythm+harm,violin2
361,364,rhythm+harm,viola
361,364,rhythm+harm,violoncello
361,364,rhythm+harm,doublebass
366,370,harm,flute
366,370,harm,bassoon1
366,370,harm,bassoon2
366,370,harm,horn2
371,378,mel,oboe1
371,378,mel,violin1
374,376,rhythm+harm,violin2
374,376,rhythm+harm,viola
374,376,rhythm+harm,violoncello
374,376,rhythm+harm,doublebass
378,382,harm,flute
378,382,harm,bassoon1
378,382,harm,bassoon2
378,382,harm,horn2
383,390,mel,oboe1
383,390,mel,violin1
385,388,rhythm+harm,violin2
385,388,rhythm+harm,viola
385,388,rhythm+harm,violoncello
385,388,rhythm+harm,doublebass
390,394,harm,flute
390,394,harm,bassoon1
390,394,harm,bassoon2
390,394,harm,horn2
395,402,mel,oboe1
395,402,mel,violin1
398,400,rhythm+harm,violin2
398,400,rhythm+harm,viola
398,400,rhythm+harm,violoncello
398,400,rhythm+harm,doublebass
402,424,mel,flute
402,424,harm,oboe1
402,424,harm,oboe2
402,424,harm,bassoon1
402,424,harm,bassoon2
402,424,rhythm,horn1
402,424,rhythm,horn2
402,424,rhythm,piccolotrumpet1
402,424,rhythm,piccolotrumpet2
402,438,mel,violin1
402,438,rhythm,violin2
402,438,rhythm,viola
402,438,rhythm,violoncello
402,438,rhythm,doublebass
438,442,harm,flute
438,442,harm,bassoon1
438,442,harm,bassoon2
438,442,harm,horn2
443,450,mel,oboe1
443,450,mel,violin1
444,448,harm,violin2
444,448,harm,viola
444,448,harm,violoncello
444,448,harm,doublebass
450,454,harm,flute
450,454,harm,oboe1
450,454,harm,bassoon1
450,454,harm,bassoon2
450,454,harm,horn2
455,462,mel,oboe1
455,462,mel,violin1
456,462,mel,flute
456,460,harm,violin2
456,460,harm,viola
456,460,harm,violoncello
456,460,harm,doublebass
462,484,mel,flute
462,484,harm,oboe1
462,484,harm,oboe2
462,484,harm,bassoon1
462,484,harm,bassoon2
462,484,rhythm,horn1
462,484,rhythm,horn2
462,484,rhythm,piccolotrumpet1
462,484,rhythm,piccolotrumpet2
462,498,mel,violin1
462,498,rhythm,violin2
462,498,rhythm,viola
462,498,rhythm,violoncello
462,498,rhythm,doublebass
498,502,harm,flute
498,502,harm,bassoon1
498,502,harm,bassoon2
498,502,harm,horn2
503,510,mel,oboe1
503,510,mel,violin1
504,508,harm,violin2
504,508,harm,viola
504,508,harm,violoncello
504,508,harm,doublebass
510,514,harm,flute
510,514,harm,oboe1
510,514,harm,bassoon1
510,514,harm,bassoon2
510,514,harm,horn2
515,522,mel,oboe1
515,522,mel,violin1
516,522,mel,flute
516,520,harm,violin2
516,520,harm,viola
516,520,harm,violoncello
516,520,harm,doublebass
