Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
868/3,289.8333333333333,71,B4,0.5,0,66,7/3,Violas,Str
1739/6,290.3333333333333,69,A4,0.5,0,66,8/3,Violas,Str
871/3,290.8333333333333,71,B4,0.5,0,66,3.0,Violas,Str
1745/6,291.3333333333333,69,A4,0.5,0,66,10/3,Violas,Str
874/3,291.8333333333333,71,B4,0.5,0,66,11/3,Violas,Str
1751/6,292.3333333333333,69,A4,0.5,0,66,4.0,Violas,Str
877/3,292.8333333333333,71,B4,0.5,0,66,13/3,Violas,Str
1757/6,293.3333333333333,69,A4,0.5,0,66,14/3,Violas,Str
880/3,293.8333333333333,72,C5,0.5,0,67,41/9,Violas,Str
1763/6,294.3333333333333,71,B4,0.5,0,67,4/3,Violas,Str
883/3,294.8333333333333,72,C5,0.5,0,67,5/3,Violas,Str
1769/6,295.3333333333333,71,B4,0.5,0,67,2.0,Violas,Str
886/3,295.8333333333333,72,C5,0.5,0,67,7/3,Violas,Str
1775/6,296.3333333333333,71,B4,0.5,0,67,8/3,Violas,Str
889/3,296.8333333333333,72,C5,0.5,0,67,3.0,Violas,Str
1781/6,297.3333333333333,71,B4,0.5,0,67,10/3,Violas,Str
892/3,297.8333333333333,72,C5,0.5,0,67,11/3,Violas,Str
1787/6,298.3333333333333,71,B4,0.5,0,67,4.0,Violas,Str
895/3,298.8333333333333,72,C5,0.5,0,67,13/3,Violas,Str
1793/6,299.3333333333333,71,B4,0.5,0,67,14/3,Violas,Str
898/3,299.8333333333333,78,F#5,0.5,0,68,41/9,Violas,Str
1799/6,300.3333333333333,76,E5,0.5,0,68,4/3,Violas,Str
901/3,300.8333333333333,78,F#5,0.5,0,68,5/3,Violas,Str
1805/6,301.3333333333333,76,E5,0.5,0,68,2.0,Violas,Str
904/3,301.8333333333333,78,F#5,0.5,0,68,7/3,Violas,Str
1811/6,302.3333333333333,76,E5,0.5,0,68,8/3,Violas,Str
907/3,302.8333333333333,78,F#5,0.5,0,68,3.0,Violas,Str
1817/6,303.3333333333333,76,E5,0.5,0,68,10/3,Violas,Str
910/3,303.8333333333333,78,F#5,0.5,0,68,11/3,Violas,Str
1823/6,304.3333333333333,76,E5,0.5,0,68,4.0,Violas,Str
913/3,304.8333333333333,78,F#5,0.5,0,68,13/3,Violas,Str
1829/6,305.3333333333333,76,E5,0.5,0,68,14/3,Violas,Str
916/3,305.8333333333333,75,D#5,0.5,0,69,41/9,Violas,Str
1835/6,306.3333333333333,71,B4,0.5,0,69,4/3,Violas,Str
919/3,306.8333333333333,69,A4,0.5,0,69,5/3,Violas,Str
1841/6,307.3333333333333,68,G#4,0.5,0,69,2.0,Violas,Str
922/3,307.8333333333333,69,A4,0.5,0,69,7/3,Violas,Str
1847/6,308.3333333333333,68,G#4,0.5,0,69,8/3,Violas,Str
925/3,308.8333333333333,66,F#4,0.5,0,69,3.0,Violas,Str
1853/6,309.3333333333333,68,G#4,0.5,0,69,10/3,Violas,Str
928/3,309.8333333333333,66,F#4,0.5,0,69,11/3,Violas,Str
1859/6,310.3333333333333,64,E4,0.5,0,69,4.0,Violas,Str
931/3,310.8333333333333,66,F#4,0.5,0,69,13/3,Violas,Str
1865/6,311.3333333333333,64,E4,0.5,0,69,14/3,Violas,Str
934/3,311.8333333333333,63,D#4,0.5,0,70,41/9,Violas,Str
1871/6,312.3333333333333,64,E4,0.5,0,70,4/3,Violas,Str
937/3,312.8333333333333,63,D#4,0.5,0,70,5/3,Violas,Str
1877/6,313.3333333333333,73,C#5,0.5,0,70,2.0,Violas,Str
940/3,313.8333333333333,75,D#5,0.5,0,70,7/3,Violas,Str
1883/6,314.3333333333333,73,C#5,0.5,0,70,8/3,Violas,Str
943/3,314.8333333333333,71,B4,0.5,0,70,3.0,Violas,Str
1889/6,315.3333333333333,73,C#5,0.5,0,70,10/3,Violas,Str
946/3,315.8333333333333,71,B4,0.5,0,70,11/3,Violas,Str
1895/6,316.3333333333333,69,A4,0.5,0,70,4.0,Violas,Str
949/3,316.8333333333333,71,B4,0.5,0,70,13/3,Violas,Str
1901/6,317.3333333333333,69,A4,0.5,0,70,14/3,Violas,Str
952/3,317.8333333333333,68,G#4,0.5,0,71,41/9,Violas,Str
1907/6,318.3333333333333,69,A4,0.5,0,71,4/3,Violas,Str
955/3,318.8333333333333,68,G#4,0.5,0,71,5/3,Violas,Str
1913/6,319.3333333333333,66,F#4,0.5,0,71,2.0,Violas,Str
958/3,319.8333333333333,68,G#4,0.5,0,71,7/3,Violas,Str
1919/6,320.3333333333333,66,F#4,0.5,0,71,8/3,Violas,Str
961/3,320.8333333333333,64,E4,0.5,0,71,3.0,Violas,Str
1925/6,321.3333333333333,66,F#4,0.5,0,71,10/3,Violas,Str
964/3,321.8333333333333,64,E4,0.5,0,71,11/3,Violas,Str
1931/6,322.3333333333333,63,D#4,0.5,0,71,4.0,Violas,Str
967/3,322.8333333333333,64,E4,0.5,0,71,13/3,Violas,Str
1937/6,323.3333333333333,63,D#4,0.5,0,71,14/3,Violas,Str
970/3,323.8333333333333,61,C#4,0.5,0,72,41/9,Violas,Str
1943/6,324.3333333333333,63,D#4,0.5,0,72,4/3,Violas,Str
973/3,324.8333333333333,61,C#4,0.5,0,72,5/3,Violas,Str
1949/6,325.3333333333333,60,C4,0.5,0,72,2.0,Violas,Str
976/3,325.8333333333333,62,D4,0.5,0,72,7/3,Violas,Str
1955/6,326.3333333333333,60,C4,0.5,0,72,8/3,Violas,Str
979/3,326.8333333333333,59,B3,0.5,0,72,3.0,Violas,Str
1961/6,327.3333333333333,61,C#4,0.5,0,72,10/3,Violas,Str
982/3,327.8333333333333,59,B3,0.5,0,72,11/3,Violas,Str
2153/6,359.3333333333333,57,A3,0.5,0,78,13/6,Violas,Str
1078/3,359.8333333333333,59,B3,0.5,0,78,8/3,Violas,Str
2159/6,360.3333333333333,61,C#4,0.5,0,78,19/6,Violas,Str
1081/3,360.8333333333333,63,D#4,0.5,0,78,11/3,Violas,Str
2165/6,361.3333333333333,64,E4,0.5,0,79,1.0,Violas,Str
1084/3,361.8333333333333,63,D#4,0.5,0,79,14/3,Violas,Str
2171/6,362.3333333333333,61,C#4,0.5,0,79,7/6,Violas,Str
1087/3,362.8333333333333,59,B3,0.5,0,79,5/3,Violas,Str
2177/6,363.0833333333333,58,A#3,0.25,0,79,13/6,Violas,Str
4357/12,363.3333333333333,58,A#3,0.25,0,79,29/12,Violas,Str
1090/3,363.5833333333333,57,A3,0.25,0,79,8/3,Violas,Str
4363/12,363.8333333333333,57,A3,0.25,0,79,35/12,Violas,Str
2183/6,364.3333333333333,64,E4,0.5,0,79,19/6,Violas,Str
2189/6,366.3333333333333,61,C#4,1.5,0,80,1.0,Violas,Str
1099/3,366.5833333333333,61,C#4,0.25,0,80,5/3,Violas,Str
4399/12,366.8333333333333,61,C#4,0.25,0,80,23/12,Violas,Str
2201/6,367.3333333333333,60,B#3,0.5,0,80,13/6,Violas,Str
1102/3,367.8333333333333,59,B3,0.5,0,80,8/3,Violas,Str
2213/6,369.3333333333333,56,G#3,0.5,0,81,1.0,Violas,Str
1108/3,369.8333333333333,57,A3,0.5,0,81,31/9,Violas,Str
2219/6,370.3333333333333,56,G#3,0.5,0,81,34/9,Violas,Str
1111/3,370.8333333333333,54,F#3,0.5,0,81,37/9,Violas,Str
2225/6,371.3333333333333,56,G#3,0.5,0,81,40/9,Violas,Str
1114/3,371.8333333333333,54,F#3,0.5,0,81,43/9,Violas,Str
2231/6,372.3333333333333,52,E3,0.5,0,81,10/9,Violas,Str
1117/3,372.8333333333333,54,F#3,0.5,0,81,13/9,Violas,Str
2237/6,373.3333333333333,52,E3,0.5,0,81,16/9,Violas,Str
1120/3,373.8333333333333,51,D#3,0.5,0,81,19/9,Violas,Str
2243/6,374.3333333333333,52,E3,0.5,0,81,22/9,Violas,Str
1123/3,374.8333333333333,51,D#3,0.5,0,81,25/9,Violas,Str
2249/6,2251/6,49,C#3,1/3,0,82,1.0,Violas,Str
2251/6,751/2,51,D#3,1/3,0,82,2.5,Violas,Str
375.5,375.8333333333333,49,C#3,1/3,0,82,17/6,Violas,Str
2255/6,2257/6,48,C3,1/3,0,82,19/6,Violas,Str
2257/6,753/2,50,D3,1/3,0,82,3.5,Violas,Str
376.5,376.8333333333333,48,C3,1/3,0,82,23/6,Violas,Str
2267/6,378.3333333333333,68,G#4,0.5,0,82,7/6,Violas,Str
4543/12,378.8333333333333,66,F#4,0.25,0,82,23/12,Violas,Str
2273/6,379.3333333333333,71,B4,0.5,0,83,1.0,Violas,Str
2279/6,379.8333333333333,66,F#4,0.0,0,83,19/6,Violas,Str
2279/6,380.3333333333333,64,E4,0.5,0,83,19/6,Violas,Str
4567/12,380.8333333333333,63,D#4,0.25,0,83,47/12,Violas,Str
2285/6,381.3333333333333,64,E4,0.5,0,83,25/6,Violas,Str
2291/6,382.3333333333333,59,B3,0.5,0,83,7/6,Violas,Str
2297/6,385.8333333333333,64,E4,3.0,0,84,1.0,Violas,Str
2315/6,386.3333333333333,68,G#4,0.5,0,84,7/6,Violas,Str
4639/12,386.8333333333333,71,B4,0.25,0,84,23/12,Violas,Str
2321/6,387.3333333333333,73,C#5,0.5,0,85,1.0,Violas,Str
2327/6,387.8333333333333,66,F#4,0.0,0,85,19/6,Violas,Str
2327/6,388.3333333333333,64,E4,0.5,0,85,19/6,Violas,Str
4663/12,388.8333333333333,63,D#4,0.25,0,85,47/12,Violas,Str
2333/6,389.3333333333333,64,E4,0.5,0,85,25/6,Violas,Str
2339/6,390.3333333333333,59,B3,0.5,0,85,7/6,Violas,Str
2345/6,393.3333333333333,64,E4,2.5,0,86,1.0,Violas,Str
2369/6,395.0833333333333,48,C3,0.25,0,87,1.0,Violas,Str
4741/12,395.3333333333333,48,C3,0.25,0,87,29/12,Violas,Str
1186/3,395.5833333333333,50,D3,0.25,0,87,8/3,Violas,Str
4747/12,395.8333333333333,50,D3,0.25,0,87,35/12,Violas,Str
2375/6,396.0833333333333,52,E3,0.25,0,87,19/6,Violas,Str
4753/12,396.3333333333333,52,E3,0.25,0,87,41/12,Violas,Str
1189/3,396.5833333333333,53,F3,0.25,0,87,11/3,Violas,Str
4759/12,396.8333333333333,53,F3,0.25,0,87,47/12,Violas,Str
2381/6,397.0833333333333,55,G3,0.25,0,87,25/6,Violas,Str
4765/12,397.3333333333333,55,G3,0.25,0,87,53/12,Violas,Str
1192/3,397.5833333333333,57,A3,0.25,0,87,14/3,Violas,Str
4771/12,397.8333333333333,57,A3,0.25,0,87,59/12,Violas,Str
2387/6,398.0833333333333,58,A#3,0.25,0,87,7/6,Violas,Str
4777/12,398.3333333333333,58,A#3,0.25,0,87,17/12,Violas,Str
1195/3,398.5833333333333,59,B3,0.25,0,87,5/3,Violas,Str
4783/12,398.8333333333333,59,B3,0.25,0,87,23/12,Violas,Str
2393/6,399.0833333333333,60,C4,0.25,0,88,1.0,Violas,Str
4789/12,399.3333333333333,60,C4,0.25,0,88,29/12,Violas,Str
1198/3,399.5833333333333,62,D4,0.25,0,88,8/3,Violas,Str
4795/12,399.8333333333333,62,D4,0.25,0,88,35/12,Violas,Str
2399/6,400.0833333333333,64,E4,0.25,0,88,19/6,Violas,Str
4801/12,400.3333333333333,64,E4,0.25,0,88,41/12,Violas,Str
1201/3,400.5833333333333,65,F4,0.25,0,88,11/3,Violas,Str
4807/12,400.8333333333333,65,F4,0.25,0,88,47/12,Violas,Str
2405/6,401.0833333333333,67,G4,0.25,0,88,25/6,Violas,Str
4813/12,401.3333333333333,67,G4,0.25,0,88,53/12,Violas,Str
1204/3,401.5833333333333,68,G#4,0.25,0,88,14/3,Violas,Str
4819/12,401.8333333333333,68,G#4,0.25,0,88,59/12,Violas,Str
2411/6,402.3333333333333,64,E4,0.5,0,88,7/6,Violas,Str
4831/12,402.8333333333333,66,F#4,0.25,0,88,23/12,Violas,Str
2417/6,405.8333333333333,68,G#4,3.0,0,89,1.0,Violas,Str
2435/6,406.3333333333333,66,F#4,0.5,0,89,7/6,Violas,Str
4879/12,406.8333333333333,56,G#3,0.25,0,89,23/12,Violas,Str
2441/6,409.8333333333333,64,E4,3.0,0,90,1.0,Violas,Str
2459/6,410.3333333333333,63,D#4,0.5,0,90,7/6,Violas,Str
4927/12,410.8333333333333,56,G#3,0.25,0,90,23/12,Violas,Str
2465/6,411.8333333333333,61,C#4,1.0,0,91,1.0,Violas,Str
2471/6,412.3333333333333,71,B4,0.5,0,91,19/6,Violas,Str
4951/12,412.8333333333333,61,C#4,0.25,0,91,47/12,Violas,Str
2477/6,413.8333333333333,69,A4,1.0,0,91,25/6,Violas,Str
2483/6,414.3333333333333,68,G#4,0.5,0,91,7/6,Violas,Str
4975/12,414.8333333333333,61,C#4,0.25,0,91,23/12,Violas,Str
2489/6,415.8333333333333,66,F#4,1.0,0,92,1.0,Violas,Str
2495/6,416.3333333333333,64,E4,0.5,0,92,19/6,Violas,Str
4999/12,416.8333333333333,55,G3,0.25,0,92,47/12,Violas,Str
2501/6,417.8333333333333,61,C#4,1.0,0,92,25/6,Violas,Str
2507/6,418.3333333333333,59,B3,0.5,0,92,7/6,Violas,Str
5023/12,418.8333333333333,56,G#3,0.25,0,92,23/12,Violas,Str
2513/6,419.3333333333333,57,A3,0.5,0,93,1.0,Violas,Str
2531/6,2533/6,48,C3,1/3,0,93,7/6,Violas,Str
2533/6,845/2,48,C3,1/3,0,93,1.5,Violas,Str
422.5,422.8333333333333,48,C3,1/3,0,93,11/6,Violas,Str
2537/6,425.8333333333333,48,C3,3.0,0,94,1.0,Violas,Str
2555/6,2557/6,59,B3,1/3,0,94,7/6,Violas,Str
2557/6,853/2,59,B3,1/3,0,94,1.5,Violas,Str
426.5,426.8333333333333,59,B3,1/3,0,94,11/6,Violas,Str
2561/6,429.8333333333333,59,B3,3.0,0,95,1.0,Violas,Str
2579/6,2581/6,58,B-3,1/3,0,95,7/6,Violas,Str
2581/6,861/2,58,B-3,1/3,0,95,1.5,Violas,Str
430.5,430.8333333333333,58,B-3,1/3,0,95,11/6,Violas,Str
2585/6,431.3333333333333,58,B-3,0.5,0,96,1.0,Violas,Str
2591/6,432.3333333333333,59,B3,0.5,0,96,19/6,Violas,Str
2597/6,433.3333333333333,56,G#3,0.5,0,96,25/6,Violas,Str
2597/6,433.3333333333333,64,E4,0.5,0,96,25/6,Violas,Str
2621/6,438.8333333333333,61,C#4,2.0,0,97,25/6,Violas,Str
2633/6,439.3333333333333,60,B#3,0.5,0,98,1.0,Violas,Str
2639/6,440.3333333333333,61,C#4,0.5,0,98,19/6,Violas,Str
1324/3,441.8333333333333,49,C#3,0.5,0,98,14/3,Violas,Str
2651/6,442.3333333333333,50,D3,0.5,0,98,7/6,Violas,Str
1327/3,442.8333333333333,51,D#3,0.5,0,98,5/3,Violas,Str
2657/6,443.3333333333333,52,E3,0.5,0,99,1.0,Violas,Str
1330/3,443.8333333333333,54,F#3,0.5,0,99,8/3,Violas,Str
2663/6,444.3333333333333,55,G3,0.5,0,99,19/6,Violas,Str
1333/3,444.8333333333333,56,G#3,0.5,0,99,11/3,Violas,Str
2669/6,445.3333333333333,57,A3,0.5,0,99,25/6,Violas,Str
