Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
305/3,102,61,C#4,1/3,0,26,8/3,Horn in F,Hn
102.0,102.5,50,D3,0.5,0,26,3.0,Horn in F,Hn
102.0,102.5,62,D4,0.5,0,26,3.0,Horn in F,Hn
103.0,103.5,52,E3,0.5,0,26,4.0,Horn in F,Hn
103.0,103.5,64,E4,0.5,0,26,4.0,Horn in F,Hn
104.0,104.5,54,F#3,0.5,0,27,1.0,Horn in F,Hn
104.0,104.5,66,F#4,0.5,0,27,1.0,Horn in F,Hn
123.0,123.5,53,F3,0.5,0,31,3.0,Horn in F,Hn
123.0,123.5,62,D4,0.5,0,31,3.0,Horn in F,Hn
123.5,124.0,56,G#3,0.5,0,31,10/3,Horn in F,Hn
123.5,124.0,64,E4,0.5,0,31,10/3,Horn in F,Hn
124.0,124.5,62,D4,0.5,0,31,11/3,Horn in F,Hn
124.0,124.5,65,F4,0.5,0,31,11/3,Horn in F,Hn
124.5,125.0,62,D4,0.5,0,32,17/9,Horn in F,Hn
124.5,125.0,66,F#4,0.5,0,32,17/9,Horn in F,Hn
383/3,128.16666666666669,53,F3,0.5,0,32,4.0,Horn in F,Hn
383/3,128.16666666666669,62,D4,0.5,0,32,4.0,Horn in F,Hn
769/6,128.66666666666666,56,G#3,0.5,0,32,13/3,Horn in F,Hn
769/6,128.66666666666666,64,E4,0.5,0,32,13/3,Horn in F,Hn
386/3,129.16666666666666,62,D4,0.5,0,32,14/3,Horn in F,Hn
386/3,129.16666666666666,65,F4,0.5,0,32,14/3,Horn in F,Hn
775/6,129.66666666666666,62,D4,0.5,0,33,28/9,Horn in F,Hn
775/6,129.66666666666666,66,F#4,0.5,0,33,28/9,Horn in F,Hn
397/3,132.83333333333334,50,D3,0.5,0,33,11/9,Horn in F,Hn
797/6,133.33333333333334,52,E3,0.5,0,33,14/9,Horn in F,Hn
400/3,133.83333333333334,53,F3,0.5,0,33,17/9,Horn in F,Hn
803/6,134.33333333333334,54,F#3,0.5,0,34,20/9,Horn in F,Hn
137.0,137.5,50,D3,0.5,0,34,13/3,Horn in F,Hn
137.5,138.0,52,E3,0.5,0,34,14/3,Horn in F,Hn
138.0,138.5,53,F3,0.5,0,34,1.0,Horn in F,Hn
839/6,140.33333333333334,54,F#3,0.5,0,35,20/9,Horn in F,Hn
1181/6,197.33333333333334,50,D3,0.5,0,44,4.0,Horn in F,Hn
1181/6,197.33333333333334,62,D4,0.5,0,44,4.0,Horn in F,Hn
592/3,197.83333333333334,50,D3,0.5,0,44,13/3,Horn in F,Hn
592/3,197.83333333333334,62,D4,0.5,0,44,13/3,Horn in F,Hn
1187/6,198.33333333333334,50,D3,0.5,0,44,14/3,Horn in F,Hn
1187/6,198.33333333333334,62,D4,0.5,0,44,14/3,Horn in F,Hn
595/3,201.83333333333334,46,B-2,3.5,0,45,1.0,Horn in F,Hn
595/3,201.83333333333334,58,B-3,3.5,0,45,1.0,Horn in F,Hn
227.5,229.0,59,B3,1.5,0,50,1.0,Horn in F,Hn
227.5,229.0,71,B4,1.5,0,50,1.0,Horn in F,Hn
229.0,230.5,58,A#3,1.5,0,50,2.0,Horn in F,Hn
229.0,230.5,70,A#4,1.5,0,50,2.0,Horn in F,Hn
230.5,232.0,56,G#3,1.5,0,50,3.0,Horn in F,Hn
230.5,232.0,68,G#4,1.5,0,50,3.0,Horn in F,Hn
232.0,233.25,54,F#3,1.25,0,50,4.0,Horn in F,Hn
232.0,233.25,66,F#4,1.25,0,50,4.0,Horn in F,Hn
233.25,233.5,52,E3,0.25,0,50,29/6,Horn in F,Hn
233.25,233.5,64,E4,0.25,0,50,29/6,Horn in F,Hn
233.5,234.0,51,D#3,0.5,0,51,20/9,Horn in F,Hn
233.5,234.0,63,D#4,0.5,0,51,20/9,Horn in F,Hn
737/3,246.66666666666666,54,F#3,1.0,0,53,3.0,Horn in F,Hn
740/3,247.16666666666666,54,F#3,0.5,0,53,4.0,Horn in F,Hn
2969/12,247.66666666666666,54,F#3,0.25,0,53,4.75,Horn in F,Hn
743/3,248.16666666666666,47,B2,0.5,0,54,1.0,Horn in F,Hn
749/3,250.66666666666666,66,F#4,1.0,0,54,3.0,Horn in F,Hn
752/3,251.16666666666666,66,F#4,0.5,0,54,4.0,Horn in F,Hn
3017/12,251.66666666666666,66,F#4,0.25,0,54,4.75,Horn in F,Hn
755/3,252.16666666666666,59,B3,0.5,0,55,1.0,Horn in F,Hn
773/3,258.6666666666667,66,F#4,1.0,0,56,3.0,Horn in F,Hn
776/3,259.1666666666667,66,F#4,0.5,0,56,4.0,Horn in F,Hn
3113/12,259.6666666666667,66,F#4,0.25,0,56,4.75,Horn in F,Hn
779/3,260.1666666666667,54,F#3,0.5,0,57,1.0,Horn in F,Hn
785/3,262.6666666666667,54,F#3,1.0,0,57,3.0,Horn in F,Hn
788/3,263.1666666666667,54,F#3,0.5,0,57,4.0,Horn in F,Hn
3161/12,263.6666666666667,54,F#3,0.25,0,57,4.75,Horn in F,Hn
791/3,264.1666666666667,47,B2,0.5,0,58,1.0,Horn in F,Hn
797/3,266.6666666666667,66,F#4,1.0,0,58,3.0,Horn in F,Hn
800/3,267.1666666666667,66,F#4,0.5,0,58,4.0,Horn in F,Hn
3209/12,267.6666666666667,66,F#4,0.25,0,58,4.75,Horn in F,Hn
803/3,268.1666666666667,59,B3,0.5,0,59,1.0,Horn in F,Hn
821/3,274.6666666666667,66,F#4,1.0,0,60,3.0,Horn in F,Hn
824/3,275.1666666666667,66,F#4,0.5,0,60,4.0,Horn in F,Hn
3305/12,275.6666666666667,66,F#4,0.25,0,60,4.75,Horn in F,Hn
827/3,279.6666666666667,71,B4,4.0,0,61,1.0,Horn in F,Hn
839/3,283.6666666666667,67,G4,4.0,0,62,1.0,Horn in F,Hn
851/3,287.6666666666667,71,B4,4.0,0,63,1.0,Horn in F,Hn
863/3,291.6666666666667,67,G4,4.0,0,64,1.0,Horn in F,Hn
875/3,295.6666666666667,63,D#4,4.0,0,65,4/3,Horn in F,Hn
875/3,295.6666666666667,71,B4,4.0,0,65,4/3,Horn in F,Hn
887/3,299.6666666666667,64,E4,4.0,0,66,4/3,Horn in F,Hn
887/3,299.6666666666667,72,C5,4.0,0,66,4/3,Horn in F,Hn
899/3,303.6666666666667,63,D#4,4.0,0,67,4/3,Horn in F,Hn
899/3,303.6666666666667,69,A4,4.0,0,67,4/3,Horn in F,Hn
911/3,307.6666666666667,67,G4,4.0,0,68,4/3,Horn in F,Hn
911/3,307.6666666666667,71,B4,4.0,0,68,4/3,Horn in F,Hn
923/3,308.1666666666667,59,B3,0.5,0,69,4/3,Horn in F,Hn
923/3,308.1666666666667,71,B4,0.5,0,69,4/3,Horn in F,Hn
959/3,320.1666666666667,64,E4,0.5,0,72,1.0,Horn in F,Hn
962/3,321.1666666666667,64,E4,0.5,0,72,2.0,Horn in F,Hn
3857/12,321.6666666666667,64,E4,0.25,0,72,2.75,Horn in F,Hn
965/3,322.1666666666667,63,D#4,0.5,0,72,3.0,Horn in F,Hn
968/3,323.1666666666667,59,B3,0.5,0,72,4.0,Horn in F,Hn
968/3,323.1666666666667,63,D#4,0.5,0,72,4.0,Horn in F,Hn
3881/12,323.6666666666667,59,B3,0.25,0,72,4.75,Horn in F,Hn
3881/12,323.6666666666667,63,D#4,0.25,0,72,4.75,Horn in F,Hn
971/3,324.1666666666667,59,B3,0.5,0,73,4/3,Horn in F,Hn
971/3,324.1666666666667,64,E4,0.5,0,73,4/3,Horn in F,Hn
974/3,325.1666666666667,57,A3,0.5,0,73,7/3,Horn in F,Hn
974/3,325.1666666666667,59,B3,0.5,0,73,7/3,Horn in F,Hn
3905/12,325.6666666666667,57,A3,0.25,0,73,37/12,Horn in F,Hn
3905/12,325.6666666666667,59,B3,0.25,0,73,37/12,Horn in F,Hn
977/3,326.1666666666667,56,G#3,0.5,0,73,10/3,Horn in F,Hn
977/3,326.1666666666667,59,B3,0.5,0,73,10/3,Horn in F,Hn
980/3,327.1666666666667,54,F#3,0.5,0,73,13/3,Horn in F,Hn
980/3,327.1666666666667,59,B3,0.5,0,73,13/3,Horn in F,Hn
983/3,328.1666666666667,52,E3,0.5,0,74,4/3,Horn in F,Hn
983/3,328.1666666666667,57,A3,0.5,0,74,4/3,Horn in F,Hn
995/3,332.1666666666667,58,A#3,0.5,0,75,4/3,Horn in F,Hn
995/3,332.1666666666667,64,E4,0.5,0,75,4/3,Horn in F,Hn
998/3,333.1666666666667,57,A3,0.5,0,75,7/3,Horn in F,Hn
998/3,333.1666666666667,59,B3,0.5,0,75,7/3,Horn in F,Hn
4001/12,333.6666666666667,57,A3,0.25,0,75,37/12,Horn in F,Hn
4001/12,333.6666666666667,59,B3,0.25,0,75,37/12,Horn in F,Hn
1001/3,334.1666666666667,56,G#3,0.5,0,75,10/3,Horn in F,Hn
1001/3,334.1666666666667,59,B3,0.5,0,75,10/3,Horn in F,Hn
1004/3,335.1666666666667,54,F#3,0.5,0,75,13/3,Horn in F,Hn
1004/3,335.1666666666667,59,B3,0.5,0,75,13/3,Horn in F,Hn
1007/3,336.1666666666667,52,E3,0.5,0,76,1.0,Horn in F,Hn
1007/3,336.1666666666667,57,A3,0.5,0,76,1.0,Horn in F,Hn
1016/3,339.1666666666667,64,E4,0.5,0,76,4.0,Horn in F,Hn
1019/3,340.1666666666667,59,B3,0.5,0,77,4/3,Horn in F,Hn
1019/3,340.1666666666667,71,B4,0.5,0,77,4/3,Horn in F,Hn
1025/3,342.1666666666667,56,G#3,0.5,0,77,10/3,Horn in F,Hn
1025/3,342.1666666666667,68,G#4,0.5,0,77,10/3,Horn in F,Hn
1031/3,344.1666666666667,57,A3,0.5,0,78,4/3,Horn in F,Hn
1031/3,344.1666666666667,64,E4,0.5,0,78,4/3,Horn in F,Hn
1037/3,346.1666666666667,54,F#3,0.5,0,78,10/3,Horn in F,Hn
1037/3,346.1666666666667,61,C#4,0.5,0,78,10/3,Horn in F,Hn
1043/3,348.1666666666667,56,G#3,0.5,0,79,4/3,Horn in F,Hn
1043/3,348.1666666666667,61,C#4,0.5,0,79,4/3,Horn in F,Hn
1046/3,349.1666666666667,56,G#3,0.5,0,79,7/3,Horn in F,Hn
1046/3,349.1666666666667,61,C#4,0.5,0,79,7/3,Horn in F,Hn
1049/3,350.1666666666667,55,G3,0.5,0,79,10/3,Horn in F,Hn
1049/3,350.1666666666667,64,E4,0.5,0,79,10/3,Horn in F,Hn
1052/3,351.1666666666667,56,G#3,0.5,0,79,13/3,Horn in F,Hn
1052/3,351.1666666666667,64,E4,0.5,0,79,13/3,Horn in F,Hn
1055/3,353.1666666666667,56,G#3,1.5,0,80,4/3,Horn in F,Hn
1055/3,353.1666666666667,68,G#4,1.5,0,80,4/3,Horn in F,Hn
2119/6,353.4166666666667,56,G#3,0.25,0,80,17/6,Horn in F,Hn
2119/6,353.4166666666667,68,G#4,0.25,0,80,17/6,Horn in F,Hn
4241/12,353.6666666666667,56,G#3,0.25,0,80,37/12,Horn in F,Hn
4241/12,353.6666666666667,68,G#4,0.25,0,80,37/12,Horn in F,Hn
1061/3,354.1666666666667,60,C4,0.5,0,80,10/3,Horn in F,Hn
1061/3,354.1666666666667,68,G#4,0.5,0,80,10/3,Horn in F,Hn
2125/6,354.6666666666667,59,B3,0.5,0,80,23/6,Horn in F,Hn
2125/6,354.6666666666667,66,F#4,0.5,0,80,23/6,Horn in F,Hn
1067/3,356.1666666666667,59,B3,0.5,0,81,1.0,Horn in F,Hn
1070/3,357.1666666666667,57,A3,0.5,0,81,2.0,Horn in F,Hn
1070/3,357.1666666666667,59,B3,0.5,0,81,2.0,Horn in F,Hn
4289/12,357.6666666666667,57,A3,0.25,0,81,2.75,Horn in F,Hn
4289/12,357.6666666666667,59,B3,0.25,0,81,2.75,Horn in F,Hn
1073/3,358.1666666666667,56,G#3,0.5,0,81,3.0,Horn in F,Hn
1073/3,358.1666666666667,59,B3,0.5,0,81,3.0,Horn in F,Hn
1076/3,359.1666666666667,54,F#3,0.5,0,81,4.0,Horn in F,Hn
1076/3,359.1666666666667,59,B3,0.5,0,81,4.0,Horn in F,Hn
1079/3,360.1666666666667,52,E3,0.5,0,82,4/3,Horn in F,Hn
1079/3,360.1666666666667,64,E4,0.5,0,82,4/3,Horn in F,Hn
1082/3,361.1666666666667,52,E3,0.5,0,82,7/3,Horn in F,Hn
1082/3,361.1666666666667,64,E4,0.5,0,82,7/3,Horn in F,Hn
4337/12,361.6666666666667,52,E3,0.25,0,82,37/12,Horn in F,Hn
4337/12,361.6666666666667,64,E4,0.25,0,82,37/12,Horn in F,Hn
1085/3,362.1666666666667,51,D#3,0.5,0,82,10/3,Horn in F,Hn
1085/3,362.1666666666667,63,D#4,0.5,0,82,10/3,Horn in F,Hn
1088/3,363.1666666666667,59,B3,0.5,0,82,13/3,Horn in F,Hn
1088/3,363.1666666666667,63,D#4,0.5,0,82,13/3,Horn in F,Hn
4361/12,363.6666666666667,59,B3,0.25,0,82,13/12,Horn in F,Hn
4361/12,363.6666666666667,63,D#4,0.25,0,82,13/12,Horn in F,Hn
1091/3,364.1666666666667,59,B3,0.5,0,83,4/3,Horn in F,Hn
1091/3,364.1666666666667,64,E4,0.5,0,83,4/3,Horn in F,Hn
1094/3,365.1666666666667,57,A3,0.5,0,83,7/3,Horn in F,Hn
1094/3,365.1666666666667,59,B3,0.5,0,83,7/3,Horn in F,Hn
4385/12,365.6666666666667,57,A3,0.25,0,83,37/12,Horn in F,Hn
4385/12,365.6666666666667,59,B3,0.25,0,83,37/12,Horn in F,Hn
1097/3,366.1666666666667,56,G#3,0.5,0,83,10/3,Horn in F,Hn
1097/3,366.1666666666667,59,B3,0.5,0,83,10/3,Horn in F,Hn
1100/3,367.1666666666667,54,F#3,0.5,0,83,13/3,Horn in F,Hn
1100/3,367.1666666666667,59,B3,0.5,0,83,13/3,Horn in F,Hn
1103/3,368.1666666666667,52,E3,0.5,0,84,1.0,Horn in F,Hn
1103/3,368.1666666666667,57,A3,0.5,0,84,1.0,Horn in F,Hn
1106/3,369.1666666666667,52,E3,0.5,0,84,2.0,Horn in F,Hn
1106/3,369.1666666666667,57,A3,0.5,0,84,2.0,Horn in F,Hn
4433/12,369.6666666666667,52,E3,0.25,0,84,2.75,Horn in F,Hn
4433/12,369.6666666666667,57,A3,0.25,0,84,2.75,Horn in F,Hn
1109/3,370.6666666666667,56,G#3,1.0,0,84,3.0,Horn in F,Hn
1109/3,370.6666666666667,52,E3,1.0,0,84,3.0,Horn in F,Hn
1112/3,371.1666666666667,59,B3,0.5,0,84,4.0,Horn in F,Hn
1112/3,371.1666666666667,64,E4,0.5,0,84,4.0,Horn in F,Hn
1115/3,372.1666666666667,58,A#3,0.5,0,85,4/3,Horn in F,Hn
1115/3,372.1666666666667,64,E4,0.5,0,85,4/3,Horn in F,Hn
1118/3,373.1666666666667,57,A3,0.5,0,85,7/3,Horn in F,Hn
1118/3,373.1666666666667,59,B3,0.5,0,85,7/3,Horn in F,Hn
4481/12,373.6666666666667,57,A3,0.25,0,85,37/12,Horn in F,Hn
4481/12,373.6666666666667,59,B3,0.25,0,85,37/12,Horn in F,Hn
1121/3,374.1666666666667,56,G#3,0.5,0,85,10/3,Horn in F,Hn
1121/3,374.1666666666667,59,B3,0.5,0,85,10/3,Horn in F,Hn
1124/3,375.1666666666667,54,F#3,0.5,0,85,13/3,Horn in F,Hn
1124/3,375.1666666666667,59,B3,0.5,0,85,13/3,Horn in F,Hn
1127/3,376.1666666666667,52,E3,0.5,0,86,4/3,Horn in F,Hn
1127/3,376.1666666666667,57,A3,0.5,0,86,4/3,Horn in F,Hn
1130/3,377.1666666666667,52,E3,0.5,0,86,7/3,Horn in F,Hn
1130/3,377.1666666666667,57,A3,0.5,0,86,7/3,Horn in F,Hn
4529/12,377.6666666666667,52,E3,0.25,0,86,37/12,Horn in F,Hn
4529/12,377.6666666666667,57,A3,0.25,0,86,37/12,Horn in F,Hn
1133/3,378.1666666666667,52,E3,0.5,0,86,10/3,Horn in F,Hn
1133/3,378.1666666666667,56,G#3,0.5,0,86,10/3,Horn in F,Hn
1139/3,380.1666666666667,55,G3,0.5,0,87,4/3,Horn in F,Hn
1139/3,380.1666666666667,67,G4,0.5,0,87,4/3,Horn in F,Hn
1145/3,382.1666666666667,50,D3,0.5,0,87,10/3,Horn in F,Hn
1145/3,382.1666666666667,62,D4,0.5,0,87,10/3,Horn in F,Hn
1151/3,384.1666666666667,64,E4,0.5,0,88,4/3,Horn in F,Hn
1151/3,384.1666666666667,72,C5,0.5,0,88,4/3,Horn in F,Hn
1157/3,386.1666666666667,59,B3,0.5,0,88,10/3,Horn in F,Hn
1157/3,386.1666666666667,64,E4,0.5,0,88,10/3,Horn in F,Hn
1163/3,388.1666666666667,56,G#3,0.5,0,89,4/3,Horn in F,Hn
1163/3,388.1666666666667,68,G#4,0.5,0,89,4/3,Horn in F,Hn
2329/6,388.4166666666667,56,G#3,0.25,0,89,11/6,Horn in F,Hn
2329/6,388.4166666666667,68,G#4,0.25,0,89,11/6,Horn in F,Hn
4661/12,388.6666666666667,56,G#3,0.25,0,89,25/12,Horn in F,Hn
4661/12,388.6666666666667,68,G#4,0.25,0,89,25/12,Horn in F,Hn
1166/3,390.1666666666667,56,G#3,1.5,0,89,7/3,Horn in F,Hn
1166/3,390.1666666666667,68,G#4,1.5,0,89,7/3,Horn in F,Hn
2341/6,390.4166666666667,56,G#3,0.25,0,89,23/6,Horn in F,Hn
2341/6,390.4166666666667,68,G#4,0.25,0,89,23/6,Horn in F,Hn
4685/12,390.6666666666667,56,G#3,0.25,0,89,49/12,Horn in F,Hn
4685/12,390.6666666666667,68,G#4,0.25,0,89,49/12,Horn in F,Hn
1172/3,392.1666666666667,56,G#3,1.5,0,89,13/3,Horn in F,Hn
1172/3,392.1666666666667,68,G#4,1.5,0,89,13/3,Horn in F,Hn
2353/6,392.4166666666667,56,G#3,0.25,0,90,11/6,Horn in F,Hn
2353/6,392.4166666666667,68,G#4,0.25,0,90,11/6,Horn in F,Hn
4709/12,392.6666666666667,56,G#3,0.25,0,90,25/12,Horn in F,Hn
4709/12,392.6666666666667,68,G#4,0.25,0,90,25/12,Horn in F,Hn
1178/3,394.1666666666667,56,G#3,1.5,0,90,7/3,Horn in F,Hn
1178/3,394.1666666666667,68,G#4,1.5,0,90,7/3,Horn in F,Hn
2365/6,394.4166666666667,56,G#3,0.25,0,90,23/6,Horn in F,Hn
2365/6,394.4166666666667,68,G#4,0.25,0,90,23/6,Horn in F,Hn
4733/12,394.6666666666667,56,G#3,0.25,0,90,49/12,Horn in F,Hn
4733/12,394.6666666666667,68,G#4,0.25,0,90,49/12,Horn in F,Hn
1184/3,395.6666666666667,56,G#3,1.0,0,90,13/3,Horn in F,Hn
1184/3,395.6666666666667,68,G#4,1.0,0,90,13/3,Horn in F,Hn
1187/3,396.6666666666667,56,G#3,1.0,0,91,4/3,Horn in F,Hn
1187/3,396.6666666666667,68,G#4,1.0,0,91,4/3,Horn in F,Hn
1190/3,397.6666666666667,56,G#3,1.0,0,91,7/3,Horn in F,Hn
1190/3,397.6666666666667,68,G#4,1.0,0,91,7/3,Horn in F,Hn
1193/3,398.6666666666667,57,A3,1.0,0,91,10/3,Horn in F,Hn
1193/3,398.6666666666667,66,F#4,1.0,0,91,10/3,Horn in F,Hn
1196/3,399.6666666666667,53,F3,1.0,0,91,13/3,Horn in F,Hn
1196/3,399.6666666666667,61,C#4,1.0,0,91,13/3,Horn in F,Hn
1199/3,400.6666666666667,61,C#4,1.0,0,92,1.0,Horn in F,Hn
1199/3,400.6666666666667,54,F#3,1.0,0,92,1.0,Horn in F,Hn
1202/3,401.6666666666667,55,G3,1.0,0,92,2.0,Horn in F,Hn
1202/3,401.6666666666667,61,C#4,1.0,0,92,2.0,Horn in F,Hn
1205/3,402.6666666666667,56,G#3,1.0,0,92,3.0,Horn in F,Hn
1205/3,402.6666666666667,52,E3,1.0,0,92,3.0,Horn in F,Hn
1208/3,403.6666666666667,56,G#3,1.0,0,92,4.0,Horn in F,Hn
1208/3,403.6666666666667,53,F3,1.0,0,92,4.0,Horn in F,Hn
1211/3,404.1666666666667,54,F#3,0.5,0,93,1.0,Horn in F,Hn
1211/3,404.1666666666667,54,F#3,0.5,0,93,1.0,Horn in F,Hn
1214/3,405,57,A3,1/3,0,93,2.0,Horn in F,Hn
1214/3,405,66,F#4,1/3,0,93,2.0,Horn in F,Hn
405.0,405.3333333333333,57,A3,1/3,0,93,7/3,Horn in F,Hn
405.0,405.3333333333333,66,F#4,1/3,0,93,7/3,Horn in F,Hn
1216/3,1217/3,57,A3,1/3,0,93,8/3,Horn in F,Hn
1216/3,1217/3,66,F#4,1/3,0,93,8/3,Horn in F,Hn
1217/3,408.1666666666667,57,A3,2.5,0,93,3.0,Horn in F,Hn
1217/3,408.1666666666667,66,F#4,2.5,0,93,3.0,Horn in F,Hn
1226/3,409,56,A-3,1/3,0,94,7/3,Horn in F,Hn
1226/3,409,63,E-4,1/3,0,94,7/3,Horn in F,Hn
409.0,409.3333333333333,56,A-3,1/3,0,94,8/3,Horn in F,Hn
409.0,409.3333333333333,63,E-4,1/3,0,94,8/3,Horn in F,Hn
1228/3,1229/3,56,A-3,1/3,0,94,3.0,Horn in F,Hn
1228/3,1229/3,63,E-4,1/3,0,94,3.0,Horn in F,Hn
1229/3,412.1666666666667,56,A-3,2.5,0,94,10/3,Horn in F,Hn
1229/3,412.1666666666667,63,E-4,2.5,0,94,10/3,Horn in F,Hn
1238/3,413,62,D4,1/3,0,95,7/3,Horn in F,Hn
1238/3,413,68,A-4,1/3,0,95,7/3,Horn in F,Hn
413.0,413.3333333333333,62,D4,1/3,0,95,8/3,Horn in F,Hn
413.0,413.3333333333333,68,A-4,1/3,0,95,8/3,Horn in F,Hn
1240/3,1241/3,62,D4,1/3,0,95,3.0,Horn in F,Hn
1240/3,1241/3,68,A-4,1/3,0,95,3.0,Horn in F,Hn
1241/3,416.1666666666667,62,D4,2.5,0,95,10/3,Horn in F,Hn
1241/3,416.1666666666667,68,A-4,2.5,0,95,10/3,Horn in F,Hn
1250/3,417.1666666666667,69,A4,0.5,0,96,2.0,Horn in F,Hn
1250/3,417.1666666666667,63,D#4,0.5,0,96,2.0,Horn in F,Hn
5009/12,417.6666666666667,63,D#4,0.25,0,96,2.75,Horn in F,Hn
1253/3,418.1666666666667,68,G#4,0.5,0,96,3.0,Horn in F,Hn
1253/3,418.1666666666667,64,E4,0.5,0,96,3.0,Horn in F,Hn
1433/3,478.1666666666667,56,G#3,0.5,0,111,3.0,Horn in F,Hn
1436/3,479.1666666666667,56,G#3,0.5,0,111,4.0,Horn in F,Hn
1439/3,480.1666666666667,57,A3,0.5,0,112,1.0,Horn in F,Hn
1442/3,481.1666666666667,57,A3,0.5,0,112,2.0,Horn in F,Hn
1463/3,488.1666666666667,64,E4,0.5,0,114,1.0,Horn in F,Hn
1466/3,489.1666666666667,64,E4,0.5,0,114,2.0,Horn in F,Hn
5873/12,489.6666666666667,64,E4,0.25,0,114,2.75,Horn in F,Hn
1469/3,490.1666666666667,63,D#4,0.5,0,114,3.0,Horn in F,Hn
1472/3,491.1666666666667,59,B3,0.5,0,114,4.0,Horn in F,Hn
1472/3,491.1666666666667,63,D#4,0.5,0,114,4.0,Horn in F,Hn
5897/12,491.6666666666667,59,B3,0.25,0,114,4.75,Horn in F,Hn
5897/12,491.6666666666667,63,D#4,0.25,0,114,4.75,Horn in F,Hn
1475/3,492.1666666666667,59,B3,0.5,0,115,4/3,Horn in F,Hn
1475/3,492.1666666666667,64,E4,0.5,0,115,4/3,Horn in F,Hn
1478/3,493.1666666666667,57,A3,0.5,0,115,7/3,Horn in F,Hn
1478/3,493.1666666666667,59,B3,0.5,0,115,7/3,Horn in F,Hn
5921/12,493.6666666666667,57,A3,0.25,0,115,37/12,Horn in F,Hn
