Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
5173/6,862.6666666666666,35,B1,0.5,0,157,40/9,Contrabasses,Str
2593/3,864.8333333333334,35,B1,0.5,0,158,17/9,Contrabasses,Str
866.5,867.0,35,B1,0.5,0,158,10/3,Contrabasses,Str
2606/3,869.1666666666666,35,B1,0.5,0,159,1.0,Contrabasses,Str
5225/6,871.3333333333334,35,B1,0.5,0,159,40/9,Contrabasses,Str
873.0,873.5,35,B1,0.5,0,160,17/9,Contrabasses,Str
5251/6,875.6666666666666,35,B1,0.5,0,160,10/3,Contrabasses,Str
2632/3,877.8333333333334,35,B1,0.5,0,161,3.0,Contrabasses,Str
879.5,880.0,35,B1,0.5,0,161,40/9,Contrabasses,Str
2645/3,882.1666666666666,35,B1,0.5,0,162,5/3,Contrabasses,Str
5303/6,884.3333333333334,35,B1,0.5,0,162,10/3,Contrabasses,Str
886.0,886.5,35,B1,0.5,0,163,3.0,Contrabasses,Str
5329/6,888.6666666666666,35,B1,0.5,0,163,40/9,Contrabasses,Str
2671/3,890.8333333333334,35,B1,0.5,0,164,17/9,Contrabasses,Str
892.5,893.0,35,B1,0.5,0,164,10/3,Contrabasses,Str
2681/3,894.1666666666666,34,B-1,0.5,0,164,37/9,Contrabasses,Str
5369/6,895.3333333333334,33,A1,0.5,0,165,3.0,Contrabasses,Str
897.0,897.5,33,A1,0.5,0,165,40/9,Contrabasses,Str
5395/6,899.6666666666666,33,A1,0.5,0,166,4/3,Contrabasses,Str
2704/3,901.8333333333334,33,A1,0.5,0,166,10/3,Contrabasses,Str
903.5,904.0,33,A1,0.5,0,167,3.0,Contrabasses,Str
2717/3,906.1666666666666,33,A1,0.5,0,167,40/9,Contrabasses,Str
5447/6,908.3333333333334,33,A1,0.5,0,168,17/9,Contrabasses,Str
910.0,910.5,33,A1,0.5,0,168,10/3,Contrabasses,Str
5473/6,912.6666666666666,33,A1,0.5,0,169,2.0,Contrabasses,Str
2740/3,913.8333333333334,37,C#2,0.5,0,169,31/9,Contrabasses,Str
5485/6,914.6666666666666,37,C#2,0.5,0,169,4.0,Contrabasses,Str
2744/3,915.1666666666666,35,B1,0.5,0,169,13/3,Contrabasses,Str
5495/6,916.3333333333334,34,B-1,0.5,0,169,10/9,Contrabasses,Str
917.0,917.5,33,A1,0.5,0,170,17/9,Contrabasses,Str
5509/6,918.6666666666666,37,C#2,0.5,0,170,8/3,Contrabasses,Str
919.0,919.5,37,C#2,0.5,0,170,29/9,Contrabasses,Str
919.5,920.0,35,B1,0.5,0,170,32/9,Contrabasses,Str
2762/3,921.1666666666666,34,B-1,0.5,0,170,13/3,Contrabasses,Str
5531/6,922.3333333333334,33,A1,0.5,0,171,8/3,Contrabasses,Str
923.0,923.5,37,C#2,0.5,0,171,31/9,Contrabasses,Str
5543/6,924.3333333333334,37,C#2,0.5,0,171,4.0,Contrabasses,Str
2773/3,924.8333333333334,35,B1,0.5,0,171,13/3,Contrabasses,Str
925.5,926.0,34,B-1,0.5,0,171,10/9,Contrabasses,Str
2780/3,927.1666666666666,33,A1,0.5,0,172,11/3,Contrabasses,Str
5567/6,928.3333333333334,37,C#2,0.5,0,172,8/3,Contrabasses,Str
2786/3,929.1666666666666,37,C#2,0.5,0,172,29/9,Contrabasses,Str
5575/6,929.6666666666666,35,B1,0.5,0,172,32/9,Contrabasses,Str
2791/3,930.8333333333334,34,B-1,0.5,0,172,13/3,Contrabasses,Str
931.5,932.0,33,A1,0.5,0,173,3.0,Contrabasses,Str
2798/3,933.1666666666666,38,D2,0.5,0,173,34/9,Contrabasses,Str
5651/6,942.3333333333334,31,G1,0.5,0,175,17/9,Contrabasses,Str
946.0,946.5,31,G1,0.5,0,176,28/9,Contrabasses,Str
5701/6,950.6666666666666,31,G1,0.5,0,177,10/3,Contrabasses,Str
2863/3,954.8333333333334,31,G1,0.5,0,178,3.0,Contrabasses,Str
956.5,957.0,43,G2,0.5,0,178,40/9,Contrabasses,Str
2876/3,959.1666666666666,31,G1,0.5,0,179,1.0,Contrabasses,Str
5777/6,963.3333333333334,31,G1,0.5,0,180,28/9,Contrabasses,Str
967.0,967.5,31,G1,0.5,0,181,17/9,Contrabasses,Str
5827/6,971.6666666666666,43,G2,0.5,0,182,4/3,Contrabasses,Str
2926/3,987.8333333333334,31,G1,12.5,0,183,17/9,Contrabasses,Str
993.5,994.0,31,G1,0.5,0,186,35/9,Contrabasses,Str
994.0,994.5,32,G#1,0.5,0,186,38/9,Contrabasses,Str
994.5,995.0,33,A1,0.5,0,186,41/9,Contrabasses,Str
995.0,995.5,34,B-1,0.5,0,186,44/9,Contrabasses,Str
995.5,996.0,32,G#1,0.5,0,186,11/9,Contrabasses,Str
996.0,996.5,31,G1,0.5,0,186,14/9,Contrabasses,Str
996.5,1009.0,32,G#1,12.5,0,187,17/9,Contrabasses,Str
3044/3,1015.1666666666666,34,B-1,0.5,0,190,35/9,Contrabasses,Str
6091/6,1015.6666666666666,36,C2,0.5,0,190,38/9,Contrabasses,Str
3047/3,1016.1666666666666,37,C#2,0.5,0,190,41/9,Contrabasses,Str
6097/6,1016.6666666666666,38,D2,0.5,0,190,44/9,Contrabasses,Str
3050/3,1017.1666666666666,36,C2,0.5,0,190,11/9,Contrabasses,Str
6103/6,1017.6666666666666,34,B-1,0.5,0,190,14/9,Contrabasses,Str
3053/3,1023.6666666666666,33,A1,6.0,0,191,13/3,Contrabasses,Str
3071/3,1026.6666666666665,34,B-1,3.0,0,192,1.0,Contrabasses,Str
3080/3,1027.6666666666667,34,B-1,1.0,0,192,13/3,Contrabasses,Str
3083/3,1031.6666666666667,33,A1,4.0,0,193,4/3,Contrabasses,Str
