Onset,Offset,MIDI_number,Pitch_ame,Duration,Staff,Measure,Beat_in_measure,Instrument_name,Instrument_abbr
638/3,213.16666666666666,64,E4,0.5,0,39,7/3,Bassoon,Bsn
1279/6,213.66666666666666,54,F#3,0.5,0,39,8/3,Bassoon,Bsn
1279/6,213.66666666666666,62,D4,0.5,0,39,8/3,Bassoon,Bsn
641/3,214.16666666666666,57,A3,0.5,0,39,3.0,Bassoon,Bsn
641/3,214.16666666666666,64,E4,0.5,0,39,3.0,Bassoon,Bsn
1285/6,214.66666666666666,54,F#3,0.5,0,39,10/3,Bassoon,Bsn
1285/6,214.66666666666666,62,D4,0.5,0,39,10/3,Bassoon,Bsn
644/3,215.16666666666666,57,A3,0.5,0,39,11/3,Bassoon,Bsn
644/3,215.16666666666666,64,E4,0.5,0,39,11/3,Bassoon,Bsn
1291/6,215.66666666666666,54,F#3,0.5,0,39,4.0,Bassoon,Bsn
1291/6,215.66666666666666,62,D4,0.5,0,39,4.0,Bassoon,Bsn
647/3,216.16666666666666,60,C4,0.5,0,39,13/3,Bassoon,Bsn
647/3,216.16666666666666,64,E4,0.5,0,39,13/3,Bassoon,Bsn
1297/6,216.66666666666666,54,F#3,0.5,0,39,14/3,Bassoon,Bsn
1297/6,216.66666666666666,62,D4,0.5,0,39,14/3,Bassoon,Bsn
650/3,217.16666666666666,59,B3,0.5,0,40,13/9,Bassoon,Bsn
650/3,217.16666666666666,64,E4,0.5,0,40,13/9,Bassoon,Bsn
1303/6,217.66666666666666,55,G3,0.5,0,40,4/3,Bassoon,Bsn
1303/6,217.66666666666666,62,D4,0.5,0,40,4/3,Bassoon,Bsn
653/3,218.16666666666666,52,E3,0.5,0,40,5/3,Bassoon,Bsn
653/3,218.16666666666666,60,C4,0.5,0,40,5/3,Bassoon,Bsn
1309/6,218.66666666666666,55,G3,0.5,0,40,2.0,Bassoon,Bsn
1309/6,218.66666666666666,59,B3,0.5,0,40,2.0,Bassoon,Bsn
656/3,219.16666666666666,50,D3,0.5,0,40,7/3,Bassoon,Bsn
656/3,219.16666666666666,57,A3,0.5,0,40,7/3,Bassoon,Bsn
1315/6,219.66666666666666,47,B2,0.5,0,40,8/3,Bassoon,Bsn
1315/6,219.66666666666666,55,G3,0.5,0,40,8/3,Bassoon,Bsn
701/3,234.16666666666666,60,C4,0.5,0,43,43/9,Bassoon,Bsn
701/3,234.16666666666666,64,E4,0.5,0,43,43/9,Bassoon,Bsn
1405/6,234.66666666666666,57,A3,0.5,0,43,4/3,Bassoon,Bsn
1405/6,234.66666666666666,62,D4,0.5,0,43,4/3,Bassoon,Bsn
704/3,235.16666666666666,60,C4,0.5,0,43,5/3,Bassoon,Bsn
704/3,235.16666666666666,64,E4,0.5,0,43,5/3,Bassoon,Bsn
1411/6,235.66666666666666,54,F#3,0.5,0,43,2.0,Bassoon,Bsn
1411/6,235.66666666666666,62,D4,0.5,0,43,2.0,Bassoon,Bsn
707/3,236.16666666666666,60,C4,0.5,0,43,7/3,Bassoon,Bsn
707/3,236.16666666666666,64,E4,0.5,0,43,7/3,Bassoon,Bsn
1417/6,236.66666666666666,54,F#3,0.5,0,43,8/3,Bassoon,Bsn
1417/6,236.66666666666666,62,D4,0.5,0,43,8/3,Bassoon,Bsn
710/3,237.16666666666666,57,A3,0.5,0,43,3.0,Bassoon,Bsn
710/3,237.16666666666666,64,E4,0.5,0,43,3.0,Bassoon,Bsn
1423/6,237.66666666666666,54,F#3,0.5,0,43,10/3,Bassoon,Bsn
1423/6,237.66666666666666,62,D4,0.5,0,43,10/3,Bassoon,Bsn
713/3,238.16666666666666,57,A3,0.5,0,43,11/3,Bassoon,Bsn
713/3,238.16666666666666,64,E4,0.5,0,43,11/3,Bassoon,Bsn
1429/6,238.66666666666666,54,F#3,0.5,0,43,4.0,Bassoon,Bsn
1429/6,238.66666666666666,62,D4,0.5,0,43,4.0,Bassoon,Bsn
716/3,239.16666666666666,60,C4,0.5,0,43,13/3,Bassoon,Bsn
716/3,239.16666666666666,64,E4,0.5,0,43,13/3,Bassoon,Bsn
1435/6,239.66666666666666,54,F#3,0.5,0,43,14/3,Bassoon,Bsn
1435/6,239.66666666666666,62,D4,0.5,0,43,14/3,Bassoon,Bsn
719/3,240.16666666666666,59,B3,0.5,0,44,43/9,Bassoon,Bsn
719/3,240.16666666666666,64,E4,0.5,0,44,43/9,Bassoon,Bsn
1441/6,240.66666666666666,55,G3,0.5,0,44,2.0,Bassoon,Bsn
1441/6,240.66666666666666,62,D4,0.5,0,44,2.0,Bassoon,Bsn
722/3,241.16666666666666,52,E3,0.5,0,44,7/3,Bassoon,Bsn
722/3,241.16666666666666,60,C4,0.5,0,44,7/3,Bassoon,Bsn
1447/6,241.66666666666666,55,G3,0.5,0,44,8/3,Bassoon,Bsn
1447/6,241.66666666666666,59,B3,0.5,0,44,8/3,Bassoon,Bsn
725/3,242.16666666666666,50,D3,0.5,0,44,3.0,Bassoon,Bsn
725/3,242.16666666666666,57,A3,0.5,0,44,3.0,Bassoon,Bsn
1453/6,242.66666666666666,47,B2,0.5,0,44,10/3,Bassoon,Bsn
1453/6,242.66666666666666,55,G3,0.5,0,44,10/3,Bassoon,Bsn
761/3,254.16666666666666,62,D4,0.5,0,46,3.0,Bassoon,Bsn
1525/6,254.66666666666666,62,D4,0.5,0,46,10/3,Bassoon,Bsn
764/3,255.16666666666666,62,D4,0.5,0,46,11/3,Bassoon,Bsn
1531/6,255.66666666666666,58,B-3,0.5,0,47,28/9,Bassoon,Bsn
767/3,256.16666666666663,60,C4,0.5,0,47,17/9,Bassoon,Bsn
1537/6,256.6666666666667,62,D4,0.5,0,47,20/9,Bassoon,Bsn
770/3,257.1666666666667,63,E-4,0.5,0,47,23/9,Bassoon,Bsn
1543/6,257.6666666666667,62,D4,0.5,0,47,26/9,Bassoon,Bsn
773/3,258.1666666666667,60,C4,0.5,0,47,29/9,Bassoon,Bsn
1549/6,258.6666666666667,58,B-3,0.5,0,47,32/9,Bassoon,Bsn
781/3,260.8333333333333,46,B-2,0.5,0,48,23/9,Bassoon,Bsn
1565/6,261.3333333333333,48,C3,0.5,0,48,4/3,Bassoon,Bsn
784/3,261.8333333333333,50,D3,0.5,0,48,5/3,Bassoon,Bsn
1571/6,262.3333333333333,51,E-3,0.5,0,48,2.0,Bassoon,Bsn
787/3,262.8333333333333,50,D3,0.5,0,48,7/3,Bassoon,Bsn
1577/6,263.3333333333333,48,C3,0.5,0,48,8/3,Bassoon,Bsn
790/3,263.8333333333333,46,B-2,0.5,0,48,3.0,Bassoon,Bsn
266.5,267.0,42,F#2,0.5,0,49,2.0,Bassoon,Bsn
266.5,267.0,49,C#3,0.5,0,49,2.0,Bassoon,Bsn
267.0,267.5,47,B2,0.5,0,49,7/3,Bassoon,Bsn
267.0,267.5,51,D#3,0.5,0,49,7/3,Bassoon,Bsn
267.5,268.0,42,F#2,0.5,0,49,8/3,Bassoon,Bsn
267.5,268.0,49,C#3,0.5,0,49,8/3,Bassoon,Bsn
268.0,268.5,47,B2,0.5,0,49,3.0,Bassoon,Bsn
268.0,268.5,51,D#3,0.5,0,49,3.0,Bassoon,Bsn
268.5,269.0,49,C#3,0.5,0,49,10/3,Bassoon,Bsn
268.5,269.0,54,F#3,0.5,0,49,10/3,Bassoon,Bsn
269.0,269.5,47,B2,0.5,0,49,11/3,Bassoon,Bsn
269.0,269.5,51,D#3,0.5,0,49,11/3,Bassoon,Bsn
269.5,270.0,49,C#3,0.5,0,49,4.0,Bassoon,Bsn
269.5,270.0,54,F#3,0.5,0,49,4.0,Bassoon,Bsn
270.0,270.5,52,E3,0.5,0,49,13/3,Bassoon,Bsn
270.0,270.5,56,G#3,0.5,0,49,13/3,Bassoon,Bsn
270.5,271.0,49,C#3,0.5,0,49,14/3,Bassoon,Bsn
270.5,271.0,54,F#3,0.5,0,49,14/3,Bassoon,Bsn
271.0,271.5,51,D#3,0.5,0,50,1.0,Bassoon,Bsn
271.0,271.5,59,B3,0.5,0,50,1.0,Bassoon,Bsn
271.5,272.0,54,F#3,0.5,0,50,4/3,Bassoon,Bsn
271.5,272.0,61,C#4,0.5,0,50,4/3,Bassoon,Bsn
272.0,272.5,51,D#3,0.5,0,50,5/3,Bassoon,Bsn
272.0,272.5,59,B3,0.5,0,50,5/3,Bassoon,Bsn
274.5,275.0,58,A#3,0.5,0,50,10/3,Bassoon,Bsn
275.0,275.5,58,A#3,0.5,0,50,11/3,Bassoon,Bsn
275.5,276.0,58,A#3,0.5,0,50,4.0,Bassoon,Bsn
276.0,276.5,54,F#3,0.5,0,51,14/9,Bassoon,Bsn
276.5,277.0,56,G#3,0.5,0,51,17/9,Bassoon,Bsn
277.0,277.5,58,A#3,0.5,0,51,20/9,Bassoon,Bsn
277.5,278.0,59,B3,0.5,0,51,23/9,Bassoon,Bsn
278.0,278.5,58,A#3,0.5,0,51,26/9,Bassoon,Bsn
278.5,279.0,56,G#3,0.5,0,51,29/9,Bassoon,Bsn
279.0,279.5,54,F#3,0.5,0,51,32/9,Bassoon,Bsn
1687/6,281.6666666666667,42,F#2,0.5,0,52,1.0,Bassoon,Bsn
845/3,282.1666666666667,44,G#2,0.5,0,52,4/3,Bassoon,Bsn
1693/6,282.6666666666667,46,A#2,0.5,0,52,5/3,Bassoon,Bsn
848/3,283.1666666666667,47,B2,0.5,0,52,2.0,Bassoon,Bsn
1699/6,283.6666666666667,46,A#2,0.5,0,52,7/3,Bassoon,Bsn
851/3,284.1666666666667,44,G#2,0.5,0,52,8/3,Bassoon,Bsn
1705/6,284.6666666666667,42,F#2,0.5,0,52,3.0,Bassoon,Bsn
859/3,310.3333333333333,42,F#2,24.0,0,53,35/9,Bassoon,Bsn
931/3,331.8333333333333,42,F#2,21.5,0,57,35/9,Bassoon,Bsn
333.5,334.0,47,B2,0.5,0,61,2.5,Bassoon,Bsn
333.5,334.0,35,B1,0.5,0,61,2.5,Bassoon,Bsn
334.5,335.0,42,F#2,0.5,0,61,3.5,Bassoon,Bsn
334.5,335.0,42,F#2,0.5,0,61,3.5,Bassoon,Bsn
335.25,335.5,42,F#2,0.25,0,61,4.25,Bassoon,Bsn
335.25,335.5,42,F#2,0.25,0,61,4.25,Bassoon,Bsn
335.5,336.0,47,B2,0.5,0,61,4.5,Bassoon,Bsn
335.5,336.0,35,B1,0.5,0,61,4.5,Bassoon,Bsn
336.5,337.0,42,F#2,0.5,0,61,1.5,Bassoon,Bsn
336.5,337.0,42,F#2,0.5,0,61,1.5,Bassoon,Bsn
337.5,338.0,47,B2,0.5,0,62,2.5,Bassoon,Bsn
337.5,338.0,35,B1,0.5,0,62,2.5,Bassoon,Bsn
338.0,338.5,52,E3,0.5,0,62,3.0,Bassoon,Bsn
338.0,338.5,40,E2,0.5,0,62,3.0,Bassoon,Bsn
341.5,342.0,47,B2,0.5,0,63,2.5,Bassoon,Bsn
341.5,342.0,35,B1,0.5,0,63,2.5,Bassoon,Bsn
342.5,343.0,42,F#2,0.5,0,63,3.5,Bassoon,Bsn
342.5,343.0,42,F#2,0.5,0,63,3.5,Bassoon,Bsn
343.25,343.5,42,F#2,0.25,0,63,4.25,Bassoon,Bsn
343.25,343.5,42,F#2,0.25,0,63,4.25,Bassoon,Bsn
343.5,344.0,47,B2,0.5,0,63,4.5,Bassoon,Bsn
343.5,344.0,35,B1,0.5,0,63,4.5,Bassoon,Bsn
344.5,345.0,42,F#2,0.5,0,63,1.5,Bassoon,Bsn
344.5,345.0,42,F#2,0.5,0,63,1.5,Bassoon,Bsn
345.5,346.0,47,B2,0.5,0,64,2.5,Bassoon,Bsn
345.5,346.0,35,B1,0.5,0,64,2.5,Bassoon,Bsn
346.0,346.5,52,E3,0.5,0,64,3.0,Bassoon,Bsn
346.0,346.5,40,E2,0.5,0,64,3.0,Bassoon,Bsn
349.5,353.5,63,D#4,4.0,0,65,2.5,Bassoon,Bsn
349.5,350.0,47,B2,0.5,0,65,2.5,Bassoon,Bsn
350.5,351.0,42,F#2,0.5,0,65,3.5,Bassoon,Bsn
351.25,351.5,42,F#2,0.25,0,65,4.25,Bassoon,Bsn
351.5,352.0,47,B2,0.5,0,65,4.5,Bassoon,Bsn
352.5,353.0,42,F#2,0.5,0,65,1.5,Bassoon,Bsn
353.5,357.5,64,E4,4.0,0,66,2.5,Bassoon,Bsn
353.5,354.0,47,B2,0.5,0,66,2.5,Bassoon,Bsn
354.0,354.5,52,E3,0.5,0,66,3.0,Bassoon,Bsn
357.5,361.5,69,A4,4.0,0,67,2.5,Bassoon,Bsn
357.5,358.0,47,B2,0.5,0,67,2.5,Bassoon,Bsn
358.5,359.0,42,F#2,0.5,0,67,3.5,Bassoon,Bsn
359.25,359.5,42,F#2,0.25,0,67,4.25,Bassoon,Bsn
359.5,360.0,47,B2,0.5,0,67,4.5,Bassoon,Bsn
360.5,361.0,42,F#2,0.5,0,67,1.5,Bassoon,Bsn
361.5,365.5,67,G4,4.0,0,68,2.5,Bassoon,Bsn
361.5,362.0,47,B2,0.5,0,68,2.5,Bassoon,Bsn
362.0,362.5,52,E3,0.5,0,68,3.0,Bassoon,Bsn
365.5,366.0,35,B1,0.5,0,69,1.0,Bassoon,Bsn
365.5,366.0,47,B2,0.5,0,69,1.0,Bassoon,Bsn
366.5,367.0,47,B2,0.5,0,69,2.0,Bassoon,Bsn
367.0,367.5,49,C#3,0.5,0,69,2.5,Bassoon,Bsn
367.5,368.0,50,D3,0.5,0,69,3.0,Bassoon,Bsn
368.0,368.5,51,D#3,0.5,0,69,3.5,Bassoon,Bsn
368.5,369.0,52,E3,0.5,0,69,4.0,Bassoon,Bsn
369.0,369.5,54,F#3,0.5,0,69,4.5,Bassoon,Bsn
369.5,370.0,55,G3,0.5,0,70,1.0,Bassoon,Bsn
370.0,370.5,56,G#3,0.5,0,70,1.5,Bassoon,Bsn
370.5,371.0,57,A3,0.5,0,70,2.0,Bassoon,Bsn
371.0,371.5,58,A#3,0.5,0,70,2.5,Bassoon,Bsn
371.5,372.0,59,B3,0.5,0,70,3.0,Bassoon,Bsn
372.0,372.5,61,C#4,0.5,0,70,3.5,Bassoon,Bsn
372.5,373.0,62,D4,0.5,0,70,4.0,Bassoon,Bsn
373.0,373.5,63,D#4,0.5,0,70,4.5,Bassoon,Bsn
373.5,374.0,64,E4,0.5,0,71,1.0,Bassoon,Bsn
408.5,409.0,44,G#2,0.5,0,79,4.0,Bassoon,Bsn
408.5,409.0,56,G#3,0.5,0,79,4.0,Bassoon,Bsn
409.0,409.5,42,F#2,0.5,0,79,4.5,Bassoon,Bsn
409.0,409.5,54,F#3,0.5,0,79,4.5,Bassoon,Bsn
409.5,411.0,40,E2,1.5,0,80,1.0,Bassoon,Bsn
409.5,411.0,52,E3,1.5,0,80,1.0,Bassoon,Bsn
411.0,411.25,40,E2,0.25,0,80,2.5,Bassoon,Bsn
411.0,411.25,52,E3,0.25,0,80,2.5,Bassoon,Bsn
411.25,411.5,40,E2,0.25,0,80,2.75,Bassoon,Bsn
411.25,411.5,52,E3,0.25,0,80,2.75,Bassoon,Bsn
411.5,412.0,44,G#2,0.5,0,80,3.0,Bassoon,Bsn
411.5,412.0,56,G#3,0.5,0,80,3.0,Bassoon,Bsn
412.0,412.5,47,B2,0.5,0,80,3.5,Bassoon,Bsn
412.0,412.5,54,F#3,0.5,0,80,3.5,Bassoon,Bsn
420.5,421.0,45,A2,0.5,0,82,3.0,Bassoon,Bsn
420.5,421.0,57,A3,0.5,0,82,3.0,Bassoon,Bsn
421.0,421.5,47,B2,0.5,0,82,10/3,Bassoon,Bsn
421.0,421.5,59,B3,0.5,0,82,10/3,Bassoon,Bsn
421.5,422.0,45,A2,0.5,0,82,11/3,Bassoon,Bsn
421.5,422.0,57,A3,0.5,0,82,11/3,Bassoon,Bsn
422.0,422.5,44,G#2,0.5,0,83,1.0,Bassoon,Bsn
422.0,422.5,56,G#3,0.5,0,83,1.0,Bassoon,Bsn
422.5,423.0,45,A2,0.5,0,83,4/3,Bassoon,Bsn
422.5,423.0,57,A3,0.5,0,83,4/3,Bassoon,Bsn
423.0,423.5,44,G#2,0.5,0,83,5/3,Bassoon,Bsn
423.0,423.5,56,G#3,0.5,0,83,5/3,Bassoon,Bsn
423.5,424.0,42,F#2,0.5,0,83,2.0,Bassoon,Bsn
423.5,424.0,54,F#3,0.5,0,83,2.0,Bassoon,Bsn
424.0,424.5,44,G#2,0.5,0,83,7/3,Bassoon,Bsn
424.0,424.5,56,G#3,0.5,0,83,7/3,Bassoon,Bsn
424.5,425.0,42,F#2,0.5,0,83,8/3,Bassoon,Bsn
424.5,425.0,54,F#3,0.5,0,83,8/3,Bassoon,Bsn
425.0,425.5,40,E2,0.5,0,83,3.0,Bassoon,Bsn
425.0,425.5,52,E3,0.5,0,83,3.0,Bassoon,Bsn
425.5,426.0,42,F#2,0.5,0,83,10/3,Bassoon,Bsn
425.5,426.0,54,F#3,0.5,0,83,10/3,Bassoon,Bsn
426.0,426.5,40,E2,0.5,0,83,11/3,Bassoon,Bsn
426.0,426.5,52,E3,0.5,0,83,11/3,Bassoon,Bsn
426.5,427.0,39,D#2,0.5,0,83,4.0,Bassoon,Bsn
426.5,427.0,51,D#3,0.5,0,83,4.0,Bassoon,Bsn
427.0,427.5,40,E2,0.5,0,83,13/3,Bassoon,Bsn
427.0,427.5,52,E3,0.5,0,83,13/3,Bassoon,Bsn
427.5,428.0,39,D#2,0.5,0,83,14/3,Bassoon,Bsn
427.5,428.0,51,D#3,0.5,0,83,14/3,Bassoon,Bsn
428.0,428.5,37,C#2,0.5,0,84,1.0,Bassoon,Bsn
428.0,428.5,49,C#3,0.5,0,84,1.0,Bassoon,Bsn
428.5,429.0,39,D#2,0.5,0,84,4/3,Bassoon,Bsn
428.5,429.0,51,D#3,0.5,0,84,4/3,Bassoon,Bsn
429.0,429.5,37,C#2,0.5,0,84,5/3,Bassoon,Bsn
429.0,429.5,49,C#3,0.5,0,84,5/3,Bassoon,Bsn
429.5,430.0,36,C2,0.5,0,84,2.0,Bassoon,Bsn
429.5,430.0,48,C3,0.5,0,84,2.0,Bassoon,Bsn
430.0,430.5,38,D2,0.5,0,84,7/3,Bassoon,Bsn
430.0,430.5,50,D3,0.5,0,84,7/3,Bassoon,Bsn
430.5,431.0,36,C2,0.5,0,84,8/3,Bassoon,Bsn
430.5,431.0,48,C3,0.5,0,84,8/3,Bassoon,Bsn
431.0,431.5,35,B1,0.5,0,84,3.0,Bassoon,Bsn
431.0,431.5,47,B2,0.5,0,84,3.0,Bassoon,Bsn
431.5,432.0,34,A#1,0.5,0,84,10/3,Bassoon,Bsn
431.5,432.0,46,A#2,0.5,0,84,10/3,Bassoon,Bsn
432.0,432.5,35,B1,0.5,0,84,11/3,Bassoon,Bsn
432.0,432.5,47,B2,0.5,0,84,11/3,Bassoon,Bsn
432.5,433.0,40,E2,0.5,0,84,4.0,Bassoon,Bsn
432.5,433.0,52,E3,0.5,0,84,4.0,Bassoon,Bsn
433.0,433.5,42,F#2,0.5,0,84,13/3,Bassoon,Bsn
433.0,433.5,54,F#3,0.5,0,84,13/3,Bassoon,Bsn
433.5,434.0,44,G#2,0.5,0,84,14/3,Bassoon,Bsn
433.5,434.0,56,G#3,0.5,0,84,14/3,Bassoon,Bsn
434.0,434.5,43,G2,0.5,0,85,1.0,Bassoon,Bsn
434.0,434.5,55,G3,0.5,0,85,1.0,Bassoon,Bsn
434.5,435.0,45,A2,0.5,0,85,4/3,Bassoon,Bsn
434.5,435.0,57,A3,0.5,0,85,4/3,Bassoon,Bsn
435.0,435.5,43,G2,0.5,0,85,5/3,Bassoon,Bsn
