onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
101.33333333333333,101.5,79,G5,0.16666666666666666,0,34,3.3333333333333335,violin1,None,note,0
101.5,101.66666666666667,79,G5,0.16666666666666666,0,34,3.5,violin1,None,note,0
101.66666666666667,101.83333333333334,79,G5,0.16666666666666666,0,34,3.6666666666666665,violin1,None,note,0
101.83333333333333,102.0,79,G5,0.16666666666666666,0,34,3.8333333333333335,violin1,None,note,0
102.0,102.16666666666667,79,G5,0.16666666666666666,0,35,1.0,violin1,None,note,0
102.16666666666667,102.33333333333334,82,B-5,0.16666666666666666,0,35,1.1666666666666667,violin1,None,note,0
102.33333333333333,102.5,81,A5,0.16666666666666666,0,35,1.3333333333333333,violin1,None,note,0
102.5,102.66666666666667,81,A5,0.16666666666666666,0,35,1.5,violin1,None,note,0
102.66666666666667,102.83333333333334,81,A5,0.16666666666666666,0,35,1.6666666666666667,violin1,None,note,0
102.83333333333333,103.0,81,A5,0.16666666666666666,0,35,1.8333333333333333,violin1,None,note,0
103.0,103.5,81,A5,0.5,0,35,2.0,violin1,None,note,0
103.5,104.0,86,D6,0.5,0,35,2.5,violin1,None,note,0
104.16666666666667,104.33333333333334,80,A-5,0.16666666666666666,0,35,3.1666666666666665,violin1,None,note,0
104.33333333333333,104.5,79,G5,0.16666666666666666,0,35,3.3333333333333335,violin1,None,note,0
104.5,104.66666666666667,79,G5,0.16666666666666666,0,35,3.5,violin1,None,note,0
104.66666666666667,104.83333333333334,79,G5,0.16666666666666666,0,35,3.6666666666666665,violin1,None,note,0
104.83333333333333,105.0,79,G5,0.16666666666666666,0,35,3.8333333333333335,violin1,None,note,0
105.0,105.5,79,G5,0.5,0,36,1.0,violin1,None,note,0
105.5,106.0,84,C6,0.5,0,36,1.5,violin1,None,note,0
106.16666666666667,106.33333333333334,79,G5,0.16666666666666666,0,36,2.1666666666666665,violin1,None,note,0
106.33333333333333,106.5,77,F5,0.16666666666666666,0,36,2.3333333333333335,violin1,None,note,0
106.5,106.66666666666667,77,F5,0.16666666666666666,0,36,2.5,violin1,None,note,0
106.66666666666667,106.83333333333334,77,F5,0.16666666666666666,0,36,2.6666666666666665,violin1,None,note,0
106.83333333333333,107.0,77,F5,0.16666666666666666,0,36,2.8333333333333335,violin1,None,note,0
107.0,107.16666666666667,77,F5,0.16666666666666666,0,36,3.0,violin1,None,note,0
107.16666666666667,107.33333333333334,79,G5,0.16666666666666666,0,36,3.1666666666666665,violin1,None,note,0
107.33333333333333,107.5,77,F5,0.16666666666666666,0,36,3.3333333333333335,violin1,None,note,0
107.5,107.66666666666667,76,E5,0.16666666666666666,0,36,3.5,violin1,None,note,0
107.66666666666667,107.83333333333334,77,F5,0.16666666666666666,0,36,3.6666666666666665,violin1,None,note,0
107.83333333333333,108.0,76,E5,0.16666666666666666,0,36,3.8333333333333335,violin1,None,note,0
108.0,108.16666666666667,76,E5,0.16666666666666666,0,37,1.0,violin1,None,note,0
108.16666666666667,108.33333333333334,74,D5,0.16666666666666666,0,37,1.1666666666666667,violin1,None,note,0
108.33333333333333,108.5,74,D5,0.16666666666666666,0,37,1.3333333333333333,violin1,None,note,0
108.5,108.66666666666667,74,D5,0.16666666666666666,0,37,1.5,violin1,None,note,0
108.66666666666667,108.83333333333334,74,D5,0.16666666666666666,0,37,1.6666666666666667,violin1,None,note,0
108.83333333333333,109.0,74,D5,0.16666666666666666,0,37,1.8333333333333333,violin1,None,note,0
109.0,109.16666666666667,74,D5,0.16666666666666666,0,37,2.0,violin1,None,note,0
109.16666666666667,109.33333333333334,76,E5,0.16666666666666666,0,37,2.1666666666666665,violin1,None,note,0
109.33333333333333,109.5,74,D5,0.16666666666666666,0,37,2.3333333333333335,violin1,None,note,0
109.5,109.66666666666667,72,C5,0.16666666666666666,0,37,2.5,violin1,None,note,0
109.66666666666667,109.83333333333334,74,D5,0.16666666666666666,0,37,2.6666666666666665,violin1,None,note,0
109.83333333333333,110.0,72,C5,0.16666666666666666,0,37,2.8333333333333335,violin1,None,note,0
110.0,110.16666666666667,72,C5,0.16666666666666666,0,37,3.0,violin1,None,note,0
110.16666666666667,110.33333333333334,70,B-4,0.16666666666666666,0,37,3.1666666666666665,violin1,None,note,0
110.33333333333333,110.5,70,B-4,0.16666666666666666,0,37,3.3333333333333335,violin1,None,note,0
110.5,110.66666666666667,70,B-4,0.16666666666666666,0,37,3.5,violin1,None,note,0
110.66666666666667,110.83333333333334,70,B-4,0.16666666666666666,0,37,3.6666666666666665,violin1,None,note,0
110.83333333333333,111.0,70,B-4,0.16666666666666666,0,37,3.8333333333333335,violin1,None,note,0
111.0,111.16666666666667,70,B-4,0.16666666666666666,0,38,1.0,violin1,None,note,0
111.16666666666667,111.33333333333334,72,C5,0.16666666666666666,0,38,1.1666666666666667,violin1,None,note,0
111.33333333333333,111.5,70,B-4,0.16666666666666666,0,38,1.3333333333333333,violin1,None,note,0
111.5,111.66666666666667,69,A4,0.16666666666666666,0,38,1.5,violin1,None,note,0
111.66666666666667,111.83333333333334,70,B-4,0.16666666666666666,0,38,1.6666666666666667,violin1,None,note,0
111.83333333333333,112.0,69,A4,0.16666666666666666,0,38,1.8333333333333333,violin1,None,note,0
112.0,112.16666666666667,67,G4,0.16666666666666666,0,38,2.0,violin1,None,note,0
112.16666666666667,112.33333333333334,69,A4,0.16666666666666666,0,38,2.1666666666666665,violin1,None,note,0
112.33333333333333,112.5,67,G4,0.16666666666666666,0,38,2.3333333333333335,violin1,None,note,0
112.5,112.66666666666667,65,F4,0.16666666666666666,0,38,2.5,violin1,None,note,0
112.66666666666667,112.83333333333334,67,G4,0.16666666666666666,0,38,2.6666666666666665,violin1,None,note,0
112.83333333333333,113.0,65,F4,0.16666666666666666,0,38,2.8333333333333335,violin1,None,note,0
113.0,113.16666666666667,64,E4,0.16666666666666666,0,38,3.0,violin1,None,note,0
113.16666666666667,113.33333333333334,65,F4,0.16666666666666666,0,38,3.1666666666666665,violin1,None,note,0
113.33333333333333,113.5,64,E4,0.16666666666666666,0,38,3.3333333333333335,violin1,None,note,0
113.5,113.66666666666667,62,D4,0.16666666666666666,0,38,3.5,violin1,None,note,0
113.66666666666667,113.83333333333334,64,E4,0.16666666666666666,0,38,3.6666666666666665,violin1,None,note,0
113.83333333333333,114.0,62,D4,0.16666666666666666,0,38,3.8333333333333335,violin1,None,note,0
114.0,114.5,60,C4,0.5,0,39,1.0,violin1,None,note,0
114.5,115.0,76,E5,0.5,0,39,1.5,violin1,None,note,0
115.0,115.5,77,F5,0.5,0,39,2.0,violin1,None,note,0
115.5,116.0,79,G5,0.5,0,39,2.5,violin1,None,note,0
116.0,116.16666666666667,81,A5,0.16666666666666666,0,39,3.0,violin1,None,note,0
116.16666666666667,116.33333333333334,80,G#5,0.16666666666666666,0,39,3.1666666666666665,violin1,None,note,0
116.33333333333333,116.5,81,A5,0.16666666666666666,0,39,3.3333333333333335,violin1,None,note,0
116.5,116.66666666666667,84,C6,0.16666666666666666,0,39,3.5,violin1,None,note,0
116.66666666666667,116.83333333333334,83,B5,0.16666666666666666,0,39,3.6666666666666665,violin1,None,note,0
116.83333333333333,117.0,81,A5,0.16666666666666666,0,39,3.8333333333333335,violin1,None,note,0
117.0,117.5,79,G5,0.5,0,40,1.0,violin1,None,note,0
120.5,121.0,76,E5,0.5,0,41,1.5,violin1,None,note,0
121.0,121.5,77,F5,0.5,0,41,2.0,violin1,None,note,0
121.5,122.0,79,G5,0.5,0,41,2.5,violin1,None,note,0
122.0,122.16666666666667,81,A5,0.16666666666666666,0,41,3.0,violin1,None,note,0
122.16666666666667,122.33333333333334,80,G#5,0.16666666666666666,0,41,3.1666666666666665,violin1,None,note,0
