onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
120.5,120.66666666666667,48,C3,0.16666666666666666,0,41,1.5,horn4,None,note,0
120.66666666666667,120.83333333333334,48,C3,0.16666666666666666,0,41,1.6666666666666667,horn4,None,note,0
120.83333333333333,121.0,48,C3,0.16666666666666666,0,41,1.8333333333333333,horn4,None,note,0
121.0,122.0,48,C3,1.0,0,41,2.0,horn4,None,note,0
122.0,123.0,48,C3,1.0,0,41,3.0,horn4,None,note,0
123.0,123.5,48,C3,0.5,0,42,1.0,horn4,None,note,0
136.0,136.5,60,C4,0.5,0,46,2.0,horn4,None,note,0
142.0,142.5,53,F3,0.5,0,48,2.0,horn4,None,note,0
150.0,153.0,53,F3,3.0,0,51,1.0,horn4,None,note,0
153.0,156.0,48,C3,3.0,0,52,1.0,horn4,None,note,0
162.5,163.0,48,C3,0.5,0,55,1.5,horn4,None,note,0
163.0,163.5,48,C3,0.5,0,55,2.0,horn4,None,note,0
163.5,164.0,48,C3,0.5,0,55,2.5,horn4,None,note,0
164.0,164.5,48,C3,0.5,0,55,3.0,horn4,None,note,0
164.5,165.0,48,C3,0.5,0,55,3.5,horn4,None,note,0
165.0,165.5,48,C3,0.5,0,56,1.0,horn4,None,note,0
165.5,166.0,48,C3,0.5,0,56,1.5,horn4,None,note,0
166.0,166.5,48,C3,0.5,0,56,2.0,horn4,None,note,0
166.5,167.0,48,C3,0.5,0,56,2.5,horn4,None,note,0
167.0,167.5,48,C3,0.5,0,56,3.0,horn4,None,note,0
167.5,168.0,48,C3,0.5,0,56,3.5,horn4,None,note,0
168.0,168.5,48,C3,0.5,0,57,1.0,horn4,None,note,0
168.5,169.0,48,C3,0.5,0,57,1.5,horn4,None,note,0
169.0,169.5,48,C3,0.5,0,57,2.0,horn4,None,note,0
169.5,170.0,48,C3,0.5,0,57,2.5,horn4,None,note,0
170.0,170.5,48,C3,0.5,0,57,3.0,horn4,None,note,0
170.5,171.0,48,C3,0.5,0,57,3.5,horn4,None,note,0
171.0,171.5,48,C3,0.5,0,58,1.0,horn4,None,note,0
171.5,172.0,53,F3,0.5,0,58,1.5,horn4,None,note,0
172.0,172.5,53,F3,0.5,0,58,2.0,horn4,None,note,0
172.5,173.0,53,F3,0.5,0,58,2.5,horn4,None,note,0
173.0,173.5,53,F3,0.5,0,58,3.0,horn4,None,note,0
173.5,174.0,53,F3,0.5,0,58,3.5,horn4,None,note,0
180.0,184.0,48,C3,4.0,0,61,1.0,horn4,<music21.tie.Tie start>,note,1
186.0,190.0,48,C3,4.0,0,63,1.0,horn4,<music21.tie.Tie start>,note,1
192.0,196.0,48,C3,4.0,0,65,1.0,horn4,<music21.tie.Tie start>,note,1
198.0,200.0,48,C3,2.0,0,67,1.0,horn4,None,note,0
200.0,202.0,48,C3,2.0,0,67,3.0,horn4,<music21.tie.Tie start>,note,1
202.0,204.0,48,C3,2.0,0,68,2.0,horn4,None,note,0
204.0,206.0,48,C3,2.0,0,69,1.0,horn4,None,note,0
206.0,208.0,48,C3,2.0,0,69,3.0,horn4,<music21.tie.Tie start>,note,1
213.0,217.5,67,G4,4.5,0,72,1.0,horn4,<music21.tie.Tie start>,note,1
217.5,218.0,67,G4,0.5,0,73,2.5,horn4,None,note,0
218.0,218.5,67,G4,0.5,0,73,3.0,horn4,None,note,0
218.5,219.0,67,G4,0.5,0,73,3.5,horn4,None,note,0
219.0,222.0,67,G4,3.0,0,74,1.0,horn4,None,note,0
222.0,223.5,60,C4,1.5,0,75,1.0,horn4,None,note,0
223.5,224.0,60,C4,0.5,0,75,2.5,horn4,None,note,0
224.0,224.5,60,C4,0.5,0,75,3.0,horn4,None,note,0
224.5,225.0,60,C4,0.5,0,75,3.5,horn4,None,note,0
246.16666666666666,246.33333333333331,48,C3,0.16666666666666666,0,83,1.1666666666666667,horn4,None,note,0
246.33333333333334,246.5,48,C3,0.16666666666666666,0,83,1.3333333333333333,horn4,None,note,0
246.5,246.66666666666666,48,C3,0.16666666666666666,0,83,1.5,horn4,None,note,0
246.66666666666666,246.83333333333331,48,C3,0.16666666666666666,0,83,1.6666666666666667,horn4,None,note,0
246.83333333333334,247.0,48,C3,0.16666666666666666,0,83,1.8333333333333333,horn4,None,note,0
247.0,248.0,48,C3,1.0,0,83,2.0,horn4,None,note,0
248.0,249.0,48,C3,1.0,0,83,3.0,horn4,None,note,0
249.0,249.5,48,C3,0.5,0,84,1.0,horn4,None,note,0
252.16666666666666,252.33333333333331,48,C3,0.16666666666666666,0,85,1.1666666666666667,horn4,None,note,0
252.33333333333334,252.5,48,C3,0.16666666666666666,0,85,1.3333333333333333,horn4,None,note,0
252.5,252.66666666666666,48,C3,0.16666666666666666,0,85,1.5,horn4,None,note,0
252.66666666666666,252.83333333333331,48,C3,0.16666666666666666,0,85,1.6666666666666667,horn4,None,note,0
252.83333333333334,253.0,48,C3,0.16666666666666666,0,85,1.8333333333333333,horn4,None,note,0
253.0,254.0,48,C3,1.0,0,85,2.0,horn4,None,note,0
254.0,255.0,48,C3,1.0,0,85,3.0,horn4,None,note,0
255.0,255.5,48,C3,0.5,0,86,1.0,horn4,None,note,0
268.5,269.0,57,A3,0.5,0,90,2.5,horn4,None,note,0
269.0,269.5,57,A3,0.5,0,90,3.0,horn4,None,note,0
269.5,270.0,57,A3,0.5,0,90,3.5,horn4,None,note,0
270.0,273.0,57,A3,3.0,0,91,1.0,horn4,None,note,0
273.0,274.0,67,G4,1.0,0,92,1.0,horn4,None,note,0
276.0,279.0,67,G4,3.0,0,93,1.0,horn4,None,note,0
279.0,280.0,69,A4,1.0,0,94,1.0,horn4,None,note,0
284.0,286.0,53,F3,2.0,0,95,3.0,horn4,<music21.tie.Tie start>,note,1
286.0,288.0,53,F3,2.0,0,96,2.0,horn4,None,note,0
288.0,290.0,48,C3,2.0,0,97,1.0,horn4,None,note,0
290.0,292.0,55,G3,2.0,0,97,3.0,horn4,<music21.tie.Tie start>,note,1
292.0,293.0,67,G4,1.0,0,98,2.0,horn4,None,note,0
293.0,294.0,65,F4,1.0,0,98,3.0,horn4,None,note,0
308.0,309.0,48,C3,1.0,0,103,3.0,horn4,None,note,0
309.0,309.5,53,F3,0.5,0,104,1.0,horn4,None,note,0
321.0,321.5,53,F3,0.5,0,108,1.0,horn4,None,note,0
321.5,322.0,53,F3,0.5,0,108,1.5,horn4,None,note,0
322.0,322.5,53,F3,0.5,0,108,2.0,horn4,None,note,0
322.5,323.0,53,F3,0.5,0,108,2.5,horn4,None,note,0
323.0,323.5,53,F3,0.5,0,108,3.0,horn4,None,note,0
323.5,324.0,53,F3,0.5,0,108,3.5,horn4,None,note,0
324.0,324.5,53,F3,0.5,0,109,1.0,horn4,None,note,0
324.5,325.0,53,F3,0.5,0,109,1.5,horn4,None,note,0
325.0,325.5,53,F3,0.5,0,109,2.0,horn4,None,note,0
325.5,326.0,53,F3,0.5,0,109,2.5,horn4,None,note,0
326.0,326.5,53,F3,0.5,0,109,3.0,horn4,None,note,0
326.5,327.0,53,F3,0.5,0,109,3.5,horn4,None,note,0
327.0,327.5,53,F3,0.5,0,110,1.0,horn4,None,note,0
327.5,328.0,53,F3,0.5,0,110,1.5,horn4,None,note,0
328.0,328.5,53,F3,0.5,0,110,2.0,horn4,None,note,0
328.5,329.0,53,F3,0.5,0,110,2.5,horn4,None,note,0
329.0,329.5,53,F3,0.5,0,110,3.0,horn4,None,note,0
329.5,330.0,53,F3,0.5,0,110,3.5,horn4,None,note,0
330.0,330.5,53,F3,0.5,0,111,1.0,horn4,None,note,0
330.5,330.875,65,F4,0.375,0,111,1.5,horn4,None,note,0
330.875,331.0,65,F4,0.125,0,111,1.875,horn4,None,note,0
331.0,331.5,65,F4,0.5,0,111,2.0,horn4,None,note,0
331.5,332.0,67,G4,0.5,0,111,2.5,horn4,None,note,0
332.5,332.875,69,A4,0.375,0,111,3.5,horn4,None,note,0
332.875,333.0,69,A4,0.125,0,111,3.875,horn4,None,note,0
333.0,333.5,69,A4,0.5,0,112,1.0,horn4,None,note,0
333.5,334.0,69,A4,0.5,0,112,1.5,horn4,None,note,0
334.5,334.875,67,G4,0.375,0,112,2.5,horn4,None,note,0
334.875,335.0,67,G4,0.125,0,112,2.875,horn4,None,note,0
335.0,335.5,67,G4,0.5,0,112,3.0,horn4,None,note,0
335.5,336.0,67,G4,0.5,0,112,3.5,horn4,None,note,0
336.5,336.875,60,C4,0.375,0,113,1.5,horn4,None,note,0
336.875,337.0,60,C4,0.125,0,113,1.875,horn4,None,note,0
337.0,337.5,60,C4,0.5,0,113,2.0,horn4,None,note,0
337.5,338.0,60,C4,0.5,0,113,2.5,horn4,None,note,0
338.5,338.875,65,F4,0.375,0,113,3.5,horn4,None,note,0
338.875,339.0,65,F4,0.125,0,113,3.875,horn4,None,note,0
339.0,339.5,65,F4,0.5,0,114,1.0,horn4,None,note,0
339.5,340.0,65,F4,0.5,0,114,1.5,horn4,None,note,0
340.5,340.875,53,F3,0.375,0,114,2.5,horn4,None,note,0
340.875,341.0,53,F3,0.125,0,114,2.875,horn4,None,note,0
341.0,341.5,53,F3,0.5,0,114,3.0,horn4,None,note,0
341.5,342.0,53,F3,0.5,0,114,3.5,horn4,None,note,0
342.0,342.5,48,C3,0.5,0,115,1.0,horn4,None,note,0
342.5,342.875,48,C3,0.375,0,115,1.5,horn4,None,note,0
342.875,343.0,48,C3,0.125,0,115,1.875,horn4,None,note,0
343.0,343.5,48,C3,0.5,0,115,2.0,horn4,None,note,0
343.5,344.0,48,C3,0.5,0,115,2.5,horn4,None,note,0
344.0,344.5,48,C3,0.5,0,115,3.0,horn4,None,note,0
344.5,345.0,48,C3,0.5,0,115,3.5,horn4,None,note,0
345.0,345.5,48,C3,0.5,0,116,1.0,horn4,None,note,0
345.5,345.875,48,C3,0.375,0,116,1.5,horn4,None,note,0
345.875,346.0,48,C3,0.125,0,116,1.875,horn4,None,note,0
346.0,346.5,48,C3,0.5,0,116,2.0,horn4,None,note,0
346.5,347.0,48,C3,0.5,0,116,2.5,horn4,None,note,0
347.0,347.5,48,C3,0.5,0,116,3.0,horn4,None,note,0
347.5,348.0,48,C3,0.5,0,116,3.5,horn4,None,note,0
348.0,351.0,48,C3,3.0,0,117,1.0,horn4,<music21.tie.Tie start>,note,1
351.0,354.5,48,C3,3.5,0,118,1.0,horn4,<music21.tie.Tie continue>,note,2
357.0,361.5,48,C3,4.5,0,120,1.0,horn4,<music21.tie.Tie start>,note,1
361.5,362.0,48,C3,0.5,0,121,2.5,horn4,None,note,0
362.0,362.5,48,C3,0.5,0,121,3.0,horn4,None,note,0
362.5,363.0,48,C3,0.5,0,121,3.5,horn4,None,note,0
363.0,366.0,48,C3,3.0,0,122,1.0,horn4,None,note,0
366.0,367.5,53,F3,1.5,0,123,1.0,horn4,None,note,0
367.5,368.0,53,F3,0.5,0,123,2.5,horn4,None,note,0
368.0,368.5,53,F3,0.5,0,123,3.0,horn4,None,note,0
368.5,369.0,53,F3,0.5,0,123,3.5,horn4,None,note,0
376.0,377.0,65,F4,1.0,0,126,2.0,horn4,None,note,0
377.0,378.0,60,C4,1.0,0,126,3.0,horn4,None,note,0
387.5,388.0,67,G4,0.5,0,130,1.5,horn4,None,note,0
388.0,388.5,60,C4,0.5,0,130,2.0,horn4,None,note,0
388.5,389.0,67,G4,0.5,0,130,2.5,horn4,None,note,0
389.0,389.5,65,F4,0.5,0,130,3.0,horn4,None,note,0
389.5,390.0,60,C4,0.5,0,130,3.5,horn4,None,note,0
390.0,391.0,53,F3,1.0,0,131,1.0,horn4,None,note,0
393.1666666666667,393.33333333333337,53,F3,0.16666666666666666,0,132,1.1666666666666667,horn4,None,note,0
393.3333333333333,393.5,53,F3,0.16666666666666666,0,132,1.3333333333333333,horn4,None,note,0
393.5,393.6666666666667,53,F3,0.16666666666666666,0,132,1.5,horn4,None,note,0
393.6666666666667,393.83333333333337,57,A3,0.16666666666666666,0,132,1.6666666666666667,horn4,None,note,0
393.8333333333333,394.0,57,A3,0.16666666666666666,0,132,1.8333333333333333,horn4,None,note,0
394.0,394.1666666666667,57,A3,0.16666666666666666,0,132,2.0,horn4,None,note,0
394.1666666666667,394.33333333333337,60,C4,0.16666666666666666,0,132,2.1666666666666665,horn4,None,note,0
394.3333333333333,394.5,60,C4,0.16666666666666666,0,132,2.3333333333333335,horn4,None,note,0
394.5,394.6666666666667,60,C4,0.16666666666666666,0,132,2.5,horn4,None,note,0
394.6666666666667,394.83333333333337,65,F4,0.16666666666666666,0,132,2.6666666666666665,horn4,None,note,0
394.8333333333333,395.0,65,F4,0.16666666666666666,0,132,2.8333333333333335,horn4,None,note,0
395.0,396.0,60,C4,1.0,0,132,3.0,horn4,None,note,0
396.0,396.5,53,F3,0.5,0,133,1.0,horn4,None,note,0
399.1666666666667,399.33333333333337,53,F3,0.16666666666666666,0,134,1.1666666666666667,horn4,None,note,0
399.3333333333333,399.5,53,F3,0.16666666666666666,0,134,1.3333333333333333,horn4,None,note,0
399.5,399.6666666666667,53,F3,0.16666666666666666,0,134,1.5,horn4,None,note,0
399.6666666666667,399.83333333333337,57,A3,0.16666666666666666,0,134,1.6666666666666667,horn4,None,note,0
399.8333333333333,400.0,57,A3,0.16666666666666666,0,134,1.8333333333333333,horn4,None,note,0
400.0,400.1666666666667,57,A3,0.16666666666666666,0,134,2.0,horn4,None,note,0
400.1666666666667,400.33333333333337,60,C4,0.16666666666666666,0,134,2.1666666666666665,horn4,None,note,0
400.3333333333333,400.5,60,C4,0.16666666666666666,0,134,2.3333333333333335,horn4,None,note,0
400.5,400.6666666666667,60,C4,0.16666666666666666,0,134,2.5,horn4,None,note,0
400.6666666666667,400.83333333333337,65,F4,0.16666666666666666,0,134,2.6666666666666665,horn4,None,note,0
400.8333333333333,401.0,65,F4,0.16666666666666666,0,134,2.8333333333333335,horn4,None,note,0
401.0,401.5,65,F4,0.5,0,134,3.0,horn4,None,note,0
401.5,402.0,60,C4,0.5,0,134,3.5,horn4,None,note,0
402.0,403.0,60,C4,1.0,0,135,1.0,horn4,None,note,0
403.0,403.5,53,F3,0.5,0,135,2.0,horn4,None,note,0
409.0,409.5,48,C3,0.5,0,137,2.0,horn4,None,note,0
412.0,412.5,53,F3,0.5,0,138,2.0,horn4,None,note,0
414.0,417.0,53,F3,3.0,0,139,1.0,horn4,None,note,0
417.0,420.0,48,C3,3.0,0,140,1.0,horn4,None,note,0
426.1666666666667,426.33333333333337,48,C3,0.16666666666666666,0,143,1.1666666666666667,horn4,None,note,0
426.3333333333333,426.5,48,C3,0.16666666666666666,0,143,1.3333333333333333,horn4,None,note,0
426.5,426.6666666666667,48,C3,0.16666666666666666,0,143,1.5,horn4,None,note,0
426.6666666666667,426.83333333333337,48,C3,0.16666666666666666,0,143,1.6666666666666667,horn4,None,note,0
426.8333333333333,427.0,48,C3,0.16666666666666666,0,143,1.8333333333333333,horn4,None,note,0
427.0,428.0,48,C3,1.0,0,143,2.0,horn4,None,note,0
428.0,429.1666666666667,48,C3,1.1666666666666667,0,143,3.0,horn4,<music21.tie.Tie start>,note,1
429.1666666666667,429.33333333333337,48,C3,0.16666666666666666,0,144,1.1666666666666667,horn4,None,note,0
429.3333333333333,429.5,48,C3,0.16666666666666666,0,144,1.3333333333333333,horn4,None,note,0
429.5,429.6666666666667,48,C3,0.16666666666666666,0,144,1.5,horn4,None,note,0
429.6666666666667,429.83333333333337,48,C3,0.16666666666666666,0,144,1.6666666666666667,horn4,None,note,0
429.8333333333333,430.0,48,C3,0.16666666666666666,0,144,1.8333333333333333,horn4,None,note,0
430.0,431.0,48,C3,1.0,0,144,2.0,horn4,None,note,0
431.0,432.0,48,C3,1.0,0,144,3.0,horn4,None,note,0
432.0,433.0,48,C3,1.0,0,145,1.0,horn4,None,note,0
433.0,433.5,53,F3,0.5,0,145,2.0,horn4,None,note,0
